label,text
inform,id like to find a moderately priced restaurant
inform,caribbean food
inform,um spanish food
inform,spanish food
inform,im looking for an expensive restaurant in the south part of town
inform,japanese food
inform,im looking for italian food
inform,italian food please
inform,that serves japanese food
inform,im looking for a restaurant in the east part of town that serves hungarian food
inform,looking for a restaurant in any area that serves mediterranean
inform,moderate
inform,expensive
inform,expensive
inform,traditional food
inform,spanish food
inform,moderately priced
inform,im looking for a cheap restaurant in the west part of town
inform,any
inform,im looking for an expensive restaurant that serves korean
inform,korean
inform,im looking for a moderately priced restaurant that serves
inform,moroccan food
inform,turkish food
inform,turkish food
inform,i dont care
inform,im looking for an expensive restauran
inform,doesnt matter
inform,east part ot tow
inform,expensive
inform,restaurant
inform,unusal
inform,vietnamese
inform,vietnamese food
inform,hungarian food in the center of town
inform,hungarian food
inform,turkish food
inform,turkish food
inform,any
inform,im looking for an expensive restaurant in the south part of town
inform,it doesnt matter
inform,indonesian food
inform,european food
inform,center
inform,cheap
inform,moderate
inform,expensive
inform,moderately priced restaurant
inform,any
inform,west
inform,chinese food in the north part of town
inform,north part of town
inform,inexpensive
inform,cheap restaurant east part of town
inform,im looking for an expensive restaurant in the south part of
inform,italian
inform,north
inform,thai
inform,west area
inform,west area
inform,im looking for a restaurant in the north part of town
inform,i dont care
inform,moderate
inform,barbecue
inform,portuguese
inform,dont care
inform,any
inform,moderate
inform,cheap
inform,cheap portuguese food
inform,im looking for a restaurant in the south part of town serving portuguese
inform,im looking for a restaurant in the south part of town
inform,portuguese
inform,im looking for a restaurant in the center part of town
inform,japanese food
inform,restaurant in the east side of town
inform,south side of town
inform,find a restaurant in the south part of town
inform,italian
inform,dont care
inform,im looking for a moderately priced restaurant and it should serve
inform,brazilian food
inform,the north
inform,the north part of town
inform,find cheap restaurant in south part of town
inform,doesnt matter
inform,south
inform,im looking for a moderately priced restaurant in the west part of town
inform,doesnt matter
inform,expensive thai food
inform,thai
inform,thai food
inform,any
inform,im looking for a
inform,cheap restaurant
inform,chinese
inform,i dont care
inform,im looking for an expensive restaurant
inform,i dont care
inform,east part of town
inform,turkish
inform,i dont care
inform,moderately priced
inform,moderate restaurant
inform,any
inform,south
inform,south
inform,moderate price north part of town
inform,it doesnt matter
inform,anything
inform,south
inform,expensive
inform,restaurant
inform,any
inform,center
inform,spanish food
inform,any
inform,moderately priced restaurant in the south part of town
inform,any kind of food
inform,french
inform,french
inform,french
inform,dont care
inform,french food
inform,french food
inform,looking for a cheap restaurant in the east part of town
inform,polish food
inform,thai food
inform,thai food
inform,dont care
inform,doesnt matter
inform,doesnt matter
inform,dont care
inform,moderately priced restaurant in the west part of town
inform,gastropub
inform,italian
inform,italian
inform,i want a moderate priced restaurant in the north part of town
inform,dont care
inform,im looking for a restaurant in the east part of town
inform,im looking for singaporean food
inform,im looking for a restaurant serving chinese food
inform,mexican food
inform,id like to find a cheap restaurant serving mexican
inform,im looking for a cheap restaurant in the north part
inform,i dont care
inform,im looking for a moderately priced restaurant serving basque food
inform,danish
inform,danish
inform,international
inform,any area
inform,i dont care
inform,id like a moderately priced restaurant in west of
inform,any type of food
inform,expensive restaurant in the east
inform,i dont care
inform,moderately priced afghan
inform,dont care
inform,afghan
inform,afghan
inform,chinese
inform,afghan
inform,dont care
inform,afghan food
inform,dont care
inform,afghan food
inform,dont care want afghan food afghan food afghan
inform,im looking for a restaurant in the south part of town
inform,danish food
inform,find me a restaurant serving italian food
inform,any of those things
inform,im looking for italian food though
inform,i want to find a restaurant in the we
inform,with malaysian food
inform,malaysian food
inform,malaysian food
inform,thai food
inform,thai
inform,thai food
inform,the west part of town
inform,i am looking for a moderate priced restaurant in the west of town
inform,i dont care
inform,im looking for an expensive restaurant serving international food
inform,im looking for an expensive restaurant serving british food
inform,center area
inform,im looking for an expensive restaurant
inform,vietnamese
inform,what about expensive food
inform,north american food
inform,im looking for a restaurant that serves vegetarian food
inform,i would like an expensive restaurant
inform,venesian
inform,asian oriental food
inform,asian oriental food
inform,doesnt matter
inform,center
inform,id like a cheap restaurant in the west part of town
inform,i dont care
inform,cheap restaurant in the south part of town
inform,dont care
inform,cheap restaurant
inform,im looking for a cheap restaurant in the north part of town
inform,any type
inform,fast food
inform,basque food
inform,basque food
inform,basque food
inform,european food
inform,any
inform,doesnt matter
inform,any
inform,i am searching for a restaurant in the center that serves
inform,barbecue food
inform,i dont care
inform,restaurant
inform,i dont care
inform,i dont care
inform,i dont care
inform,dont care
inform,cheap
inform,i need a cheap restaurant that serves christmas food
inform,indian food
inform,im looking for indian
inform,food
inform,i dont care
inform,im looking a cheap restaurant in the south part of town
inform,any kind any thing
inform,and okay and vietnamese food thank you
inform,steak house food
inform,steak house
inform,british food
inform,north
inform,north
inform,im looking for moderately priced restaurant that serves
inform,cantonese food
inform,chinese food
inform,i dont care
inform,im looking for a moderately priced restaurant
inform,british
inform,i dont care
inform,im looking for a moderately priced restaurant in the
inform,i dont care
inform,im looking for a restaurant in the north part of town and it should serve indo
inform,indonesian food
inform,im looking for a restaurant in the north part of town serving italian food
inform,id like a restaurant in the center with russian food
inform,in the center
inform,i dont care
inform,turkish food
inform,turkish
inform,south
inform,east
inform,east
inform,north
inform,north
inform,center
inform,center
inform,moderate
inform,im looking for an expensive restaurant that serves
inform,scottish food
inform,it doesnt matter
inform,cheap
inform,any
inform,north
inform,north
inform,north
inform,food
inform,expensive
inform,french noise
inform,dont care
inform,im searching for a restaurant in the south part of town that serves
inform,british food
inform,restaurant
inform,moderate
inform,is there one in the cheap price range
inform,is there a chinese restaurant in the cheap price range
inform,expensive restaurant
inform,south
inform,south
inform,south part
inform,south
inform,expensive
inform,looking for a restaurant in any area
inform,serving lebanese food
inform,can i have a cheap restaurant
inform,it doesnt matter
inform,the east
inform,i want to find a cheap restaurant and it should be in the north part of
inform,any
inform,i need an expensive restaurant in the east part of town
inform,i dont care
inform,south
inform,south
inform,south
inform,south
inform,moderate
inform,unintelligible food
inform,looking for cheap eritrean food
inform,italian food
inform,italian food
inform,i dont care
inform,expensive romanian food
inform,expensive
inform,romanian
inform,food
inform,expensive romanian
inform,food
inform,expensive korean food
inform,looking for a restaurant in the north part of town that serves swedish food
inform,im looking for a cheap restaurant in the north part of town
inform,swedish food
inform,indian food
inform,i dont care
inform,restaurant south part of town christmas food
inform,christmas
inform,christmas food
inform,chinese food
inform,chinese food
inform,food
inform,north part of town
inform,moderately priced
inform,doesnt matter
inform,north
inform,spanish food
inform,spanish spanish food spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,a cheap restaurant
inform,cheap restaurant
inform,spanish
inform,cheap restaurant spani
inform,korean
inform,korean
inform,im looking for an expensive restaurant that serves australian food
inform,it doesnt matter
inform,austria asian restaurant in the center of town
inform,i dont care
inform,australasian food
inform,turkish food
inform,i dont care
inform,i dont care
inform,spanish food
inform,i dont care
inform,cheap
inform,im looking for a moderately priced restaurant in the east part of town
inform,i dont care
inform,id like a restaurant in any area that serves
inform,persian food
inform,vietnamese
inform,i want a moderately priced cantonese restaurant
inform,uh i dont care
inform,portuguese food in the south
inform,portuguese
inform,im looking for kosher food in the west side
inform,italian food
inform,um west side
inform,west
inform,i dont care
inform,expensive restaurant romanian food
inform,looking for a moderately priced restaurant in the east
inform,east part of town
inform,um modern european food
inform,uh the center
inform,uh center
inform,center
inform,um moderate
inform,cheap restaurant
inform,south part of town
inform,south
inform,south
inform,chinese food
inform,west
inform,british food
inform,british food
inform,any range
inform,im looking for an expensive restaurant and it should serve vietnamese food
inform,vietnamese
inform,im looking for a
inform,uh cheap restaurant
inform,i dont care
inform,south
inform,south of the town
inform,in the south
inform,south part
inform,in the south
inform,south part
inform,south of the town
inform,im looking in the south of the town
inform,im looking for expensive welsh food
inform,korean food
inform,korean
inform,im looking for an expensive restaurant that serves mediterranean food
inform,doesnt matter
inform,i dont care
inform,im looking for a moderately priced restaurant in the north
inform,i dont care
inform,im looking for a restaurant that serves tuscan food
inform,uh doesnt matter
inform,im looking for a moderate priced restaurant that serves kosher food
inform,im looking for a moderately priced restaurant that serves asian
inform,danish food in the center of town
inform,a restaurant serving thai food
inform,i need thai food
inform,cheap restaurant
inform,north
inform,anything
inform,looking for something moderately priced in the north side of town
inform,i dont care
inform,moderately priced
inform,the north part of town
inform,any
inform,cheap
inform,international food
inform,international food in the west part of
inform,west
inform,west
inform,center
inform,center
inform,center
inform,dont care
inform,swedish food expensive
inform,swedish
inform,mediterranean
inform,mediterranean
inform,any
inform,european food
inform,west
inform,expensive
inform,dont care
inform,south
inform,im looking for a moderately priced restaurant serving fusion food
inform,if there is no such venue how about european type of food
inform,if there is no such venue how about european type of
inform,european food
inform,any type of area
inform,center
inform,center
inform,center part of town
inform,center
inform,uh east
inform,uh cheap restaurant
inform,any type
inform,i want a restaurant in the west part of town that serves venetian food
inform,in the west part
inform,looking for austrian food in the center of town
inform,turkish food
inform,i dont care
inform,im looking for cheap food in the north of town
inform,i dont care
inform,spanish food
inform,spanish
inform,spanish
inform,dont care
inform,dont care
inform,spanish food
inform,looking for something moderately priced on the east side of town
inform,are they the east side of town
inform,yea id like a moderately priced restaurant in the west
inform,i dont care
inform,im looking for a restaurant in the south part of town
inform,caribbean
inform,caribbean food
inform,caribbean foo
inform,caribbean
inform,caribbean
inform,how bout italian foo
inform,how bout che italian food
inform,how bout i italian food
inform,i dont care
inform,i dont care
inform,i want to find an expensive restaurant in the south part of town
inform,i dont care
inform,food
inform,dont care
inform,the south part of town
inform,south part of town
inform,expensive
inform,north
inform,i would like an expensive restaurant that serves
inform,indonesian food
inform,is their korean food
inform,i would like a restaurant that serves gastropub food
inform,gastropub food
inform,i would like gastropub
inform,gastropub
inform,any area
inform,any part of town
inform,im looking for a moderately priced restaurant in the south
inform,any kind of food
inform,yea id like a cheap restaurant in the north part of town
inform,uh i dont care
inform,noise malaysian noise
inform,french
inform,french
inform,okay im looking for a restaurant serving fre
inform,french
inform,noise north part of town
inform,north part of town
inform,thai
inform,noise french food
inform,north
inform,north
inform,north
inform,dont care
inform,african
inform,african
inform,african food
inform,im looking for an expensive restaurant in the east part of town
inform,i dont care
inform,im looking for a restaurant in the north part of town
inform,welsh
inform,im looking for italian food
inform,im looking for a restaurant that serves italian
inform,thai food
inform,center
inform,moderately priced restaurant
inform,any
inform,west
inform,west
inform,west
inform,cheap restaurant
inform,in the south part of town
inform,south
inform,i need a mexican restaurant
inform,unintelligible part of town cheap restaurant
inform,north part of town
inform,expensive restaurant that serves lebanese food
inform,i am looking for a moderately priced restaurant in the west part o
inform,british
inform,im looking for a cheap restaurant serving pan as
inform,pan asian food
inform,im looking for a restaurant
inform,i dont care
inform,im looking for a restaurant serving pan asian foo
inform,im looking for a restaurant serving pan asian foo
inform,im looking for a restaurant serving asian oriental food
inform,im looking for a cheap restaurant
inform,spanish
inform,dont care
inform,cheap
inform,moderately priced restaurant
inform,uh south part of town
inform,south
inform,south part of town
inform,south
inform,its in the south
inform,the south part of town
inform,the south part of town
inform,north
inform,swedish
inform,italian
inform,italian
inform,italian
inform,afghan food
inform,centre
inform,uh the centre
inform,uh afghan food
inform,okay uh how bout turkish
inform,okay uh how bout turkish
inform,id like a portuguese restaurant
inform,any
inform,any part of town
inform,any price range
inform,can i have a different restaurant that serves portuguese food
inform,im looking for an expensive restaurant
inform,um east part of town
inform,european food
inform,i dont care
inform,i dont care
inform,im looking for a restaurant in the east part of town that serves world food
inform,im looking for a restaurant in the east part of town that serves chinese food
inform,im looking for a restaurant in the east part of town that serves chinese
inform,isian food
inform,dont care
inform,dont care
inform,id like a moderately priced restaurant in the south part of town
inform,any type of food
inform,what about the other moderately priced restaurant in the south part
inform,im looking for an expensive restaurant that serves thai food
inform,any
inform,any
inform,i need a restaurant that serves african food
inform,im looking for a restaurant in the west part of town that serves corsica food
inform,i dont care
inform,korean food
inform,south part of town
inform,center part of town
inform,center
inform,im looking for a cheap restaurant in the north part of town
inform,i dont care
inform,moderately priced restaurant in east part
inform,any
inform,a moderately priced fusion food
inform,moderate
inform,dont care
inform,vietnamese food
inform,moderately priced north part of
inform,dont care
inform,moderately priced
inform,moderately priced
inform,dont care
inform,west
inform,moderately priced in the west part of town
inform,moderately priced
inform,moderate
inform,any
inform,im trying to find a moderately priced restaurant that serves swedish food
inform,im looking for a restaurant in the east part of town and it should serve
inform,chinese
inform,indian
inform,indian
inform,im looking for a cheap restaurant in the west part of town
inform,it doesnt matter
inform,im looking for a moderately priced restaurant
inform,north part of town
inform,i dont care
inform,im looking for a restaurant in the east part of town that serves
inform,british
inform,cantonese food
inform,cantonese
inform,indian food
inform,east
inform,cheap
inform,moderately priced in east part of town
inform,any
inform,east part of town
inform,i dont care
inform,restaurant in the north part of
inform,canopus
inform,asian oriental
inform,asian oriental
inform,im looking for
inform,a chinese restaurant that serves moderately priced food
inform,i dont care
inform,um i dont care
inform,looking for persian food
inform,chinese food
inform,the north part of town
inform,i dont care
inform,korean food
inform,im looking for a restaurant in the center of town
inform,korean food
inform,looking for expensive kosher food
inform,uh italian
inform,i want to find international food
inform,international food
inform,im looking for international
inform,any area
inform,i want to find a restaurant in any area
inform,i dont care
inform,i dont care
inform,i would like portuguese food
inform,the south
inform,uh looking for a restaurant in the west part of town that serves canapes food
inform,uh north
inform,dont care
inform,north
inform,moderate
inform,i would like to find a restaurant that serves halal food
inform,halal
inform,any area
inform,any price range
inform,cheap restaurant south part of town
inform,italian
inform,south
inform,south
inform,south part of town
inform,south part of town
inform,thai
inform,i want to find a cheap restaurant in the south part of town
inform,im looking for a cheap restaurant that serves brazilian
inform,i dont care
inform,moderately priced
inform,any
inform,any
inform,any
inform,north
inform,north
inform,north
inform,north
inform,any
inform,any
inform,any
inform,italian
inform,chinese
inform,moderately
inform,moderately
inform,moderately
inform,a cheap restaurant that serves basque food
inform,mediterranean food
inform,mediterranean food
inform,cheap cheap restaurant
inform,south part of town
inform,looking for a modernity priced restaurant in the south part of town
inform,indian food
inform,indian
inform,indian
inform,indian
inform,south
inform,south
inform,any
inform,any
inform,any
inform,indian food
inform,spanish food
inform,spanish
inform,spanish
inform,any area
inform,any price range
inform,mexican food
inform,i want a restaurant that serves portuguese food
inform,dont care
inform,dont care
inform,im looking for a restaurant in the north part of town
inform,world food
inform,indian food
inform,i dont care
inform,european
inform,european
inform,center
inform,moderate
inform,im looking for an expensive restaurant in the south part of town
inform,i dont care
inform,cheap
inform,barbecue
inform,indian
inform,indian
inform,dont care
inform,im looking for an expensive restaurant in the east part of town
inform,i dont care
inform,i want a moderately priced restaurant in the north part of town
inform,it doesnt matter
inform,looking for portuguese food in the south part of town
inform,portuguese
inform,i want to find a expensive restaurant that serves mediterranean
inform,mediterranean
inform,i dont care
inform,japanese food
inform,i want an expensive afghan restaurant
inform,afghan food
inform,uh european food
inform,european food
inform,i dont care
inform,i want a restaurant in the north par
inform,i am looking for a restaurant in the north part of town it shou
inform,mediterranean food
inform,any area
inform,mediterranean restaurant in any part of town
inform,mediterranean restaurant in any area
inform,i dont care
inform,it doesnt matter
inform,doesnt matter
inform,can i have a restaurant in the north
inform,cuban
inform,im looking for a restaurant in the south part of town
inform,any kind
inform,south part of town
inform,moderate price
inform,i want a restaurant in the south part of town
inform,free food
inform,the south part of town
inform,moderate
inform,uh moderately price
inform,any part
inform,um a cheap restaurant in the west part of town
inform,um any type
inform,the west part
inform,im looking for jamaican food in the south part of town
inform,id like to find a restaurant serving portuguese food
inform,i dont care
inform,i dont care
inform,west part of town
inform,malaysian
inform,thai
inform,moderately priced
inform,east part of town
inform,next restaurant
inform,im looking for a restaurant that serves m
inform,mediterranean
inform,i dont care
inform,i do i dont care
inform,i want a moderately priced restaurant in the south part of town
inform,is doesnt matter
inform,moderately priced catalan food
inform,spanish
inform,im looking for a restaurant in the
inform,korean
inform,looking for a restaurant noise in the east part of town
inform,noise ease part of town east
inform,how bout irish food noise
inform,irish food noise
inform,irish food on the east part of town
inform,indian food noise
inform,any price range noise
inform,cheap restaurant
inform,cheap restaurant
inform,north
inform,im looking for a restaurant in the center of town that serves
inform,i dont care
inform,i dont care
inform,i dont care
inform,im looking for a restaurant in the center of town that
inform,romanian food
inform,modern euorpean
inform,i need a restaurant serving af
inform,afghan
inform,i dont care about price
inform,i need a restaurant
inform,i need a restaurant serving modern european food
inform,i need a restaurant serving modern european food
inform,i would like to find a cheap restaurant in the south part of town
inform,i want to find a restaurant in the north part of town and it should serve
inform,chinese food
inform,im looking for a restaurant in the center serving russian food
inform,im looking for portuguese food
inform,iam looking for a restaurant that serves portuguese food
inform,im looking for an expensive restaurant and it should serve unusual food
inform,im looking for a cheap restaurant in the
inform,im looking for a cheap restaurant in the south
inform,i want a cheap restaurant in the west part of town
inform,i am searching for a moderately priced restaurant in the east part of
inform,i dont care
inform,i dont care
inform,i dont care
inform,dont care
inform,i dont care
inform,i dont care
inform,i dont care
inform,dont care
inform,dont care
inform,i am looking
inform,i am looking for a moderately priced restaurant in the
inform,i am looking for a moderately priced restaurant in the
inform,in the south part of town
inform,im looking for a cheap creative food restaurant
inform,cheap
inform,cheap
inform,east part of town
inform,cantonese
inform,north american
inform,im looking for a restaurant in the center park of town that serves
inform,english food
inform,looking for a moderately priced restaurant in the south part of
inform,im looking for a restaurant in the center that serves sea food
inform,moderately priced in the west part of town
inform,im looking for a pan asian food in the south of town
inform,pan asian
inform,pan asian
inform,chinese food
inform,im looking for an expensive restaurant serving vegetarian food
inform,is there is no such venue that have asian oriental type of food
inform,i want a moderately priced restaurant that serves
inform,canapes food
inform,it doesnt matter
inform,canapes food
inform,gastropub food
inform,i want a gastropub restaurant
inform,west part of town serving barbecue food
inform,looking for a moderately priced restaurant in the north of town
inform,cheap restaurant west part of town
inform,west
inform,im looking for a restaurant in the north
inform,i dont care
inform,indian food
inform,im looking for a restaurant in the center
inform,that serves cuban food
inform,north part of town
inform,north
inform,cheap
inform,food
inform,id like a restaurant in the east part of town that serves
inform,unintelligible food
inform,is there an indian restaurant the east of town
inform,i want a moderately priced restaurant that
inform,i need to find a french restaurant
inform,i need a restaurant that serves
inform,im looking for a restaurant in the east part of town that serves australian
inform,moderate
inform,australian food
inform,indian food
inform,i want to find a restaurant in the center that should serve belgian food
inform,expensive
inform,east
inform,any type
inform,expensive
inform,id like a restaurant in the west part of town that serves danish
inform,could i have a restaurant that serves thai food
inform,moderately priced swedish food
inform,i want a scandinavian restaurant thats expensive
inform,moderately priced in the west part of town
inform,im looking for a moderately priced restaurant
inform,east
inform,east
inform,im looking for an expensive restaurant in the south part of town
inform,any
inform,im looking for a restaurant in the west part of town that serves halo food
inform,i dont care
inform,i want a restaurant in the west part of town serving thai food
inform,looking for romanian food in the center of town
inform,west
inform,moderate
inform,i need a moderately priced restaurant in the south
inform,the south part of town
inform,im looking for canapes food in any price range
inform,food an
inform,any any part of town
inform,expensive restaurant in the east of town
inform,expensive restaurant
inform,any
inform,south part of town
inform,swedish food
inform,moderate eur
inform,i want modern european
inform,i want to find a moderately priced restaurant in the east part of town
inform,i want a malaysian restaurant
inform,i want a turkish restaurant
inform,looking for a moderately priced restaurant in the west part of town
inform,cheap
inform,north
inform,im looking for a moderately priced restaurant that serves endonesian
inform,im looking for uh restaurant serving caribbean food
inform,im looking for a cheap restaurant in the west part of town
inform,im looking for a restaurant in the center of town that serves lebanese
inform,any price range
inform,lebanese
inform,im looking for an expensive restaurant in the east part of t
inform,i dont care noise
inform,id like to find a moderately priced restaurant in the west of town
inform,singapore food
inform,center part of town
inform,im looking for a cheap restaurant that serves tuscan food
inform,im looking for a cheap restaurant that serves italian food
inform,any part of town
inform,british
inform,dont care west part of town
inform,im looking for an expensive restaurant in the east
inform,i dont care
inform,i want to find a restaurant in the west part of town and it should
inform,any
inform,fusion food
inform,fusion food
inform,i want to find a restaurant in the west part of
inform,looking for a cheap restaurant in the east part of town
inform,uh african food
inform,vietnamese food
inform,cheap restaurant
inform,center
inform,vietnamese food
inform,food
inform,vietnamese food
inform,north
inform,down town
inform,west
inform,cambridge vietnamese food
inform,center
inform,east
inform,south
inform,north east
inform,west
inform,center
inform,moderate
inform,north
inform,east
inform,im looking for a restaurant that serves
inform,i dont care
inform,id like a restaurant in the east part of town
inform,any price range
inform,turkish
inform,turkish food
inform,anything
inform,italian food
inform,east
inform,italian food
inform,im looking for a restaurant in the west part of town
inform,doesnt matter thai food
inform,im looking for a moderately priced restaurant that serves international
inform,expensive
inform,english food
inform,italian food
inform,i dont care
inform,i want a moderately priced restaurant in the west part of town
inform,i am looking for a cheap restaurant and it should serve seafood
inform,seafood
inform,im looking for an expensive restaurant in the east part of town
inform,it doesnt matter
inform,i dont care
inform,east part of town
inform,caribbean food
inform,spensive
inform,expensive
inform,asian
inform,restaurant any area kosher food
inform,kosher
inform,lebanese
inform,uh can i find a restaurant with asian oriental food
inform,expensive restaurant
inform,dont care
inform,east
inform,uh i want a cheap restaurant and it should be in the north part of town
inform,im looking for a restaurant that serves polynesian food
inform,korean food
inform,cheap restaurant in the north part of town
inform,i am looking for a singaporean restaurant in the north part of town
inform,can i have an asian oriental restaurant in the
inform,i want to find an expensive restaurant in the east part of t
inform,i dont care
inform,restaurant in the south part of town
inform,swedish food
inform,moderately priced
inform,any
inform,west
inform,i dont care
inform,im looking for a restaurant serving french food
inform,italian food cheap restaurant
inform,doesnt matter
inform,any
inform,a moderately priced restaurant in the
inform,the south part of town
inform,expensive turk turkish
inform,im looking for a cheap restaurant in the west part of town
inform,im looking for english food in the west part of town
inform,cheap restaurant
inform,west
inform,dont care
inform,a moderately place restaurant
inform,moderate price
inform,russian food
inform,chinese food
inform,cheap food in the east part of town
inform,moderate restaurant north part of town
inform,im looking for a moderately priced restaurant that serves bistro
inform,bistro
inform,bistro
inform,expensive restaurant in the south part of town
inform,anything
inform,that serves restaurant in south part of town
inform,id like a restaurant in the south part of town that serves
inform,world food
inform,cheap restaurant gastropub food
inform,doesnt matter
inform,gastropub
inform,cheap gastropub
inform,gastropub food
inform,gastropub moderate
inform,cheap restaurant gastropub
inform,gastropub
inform,gastropub food
inform,gastropub food
inform,gastropub
inform,moderately priced restaurant south part of town
inform,south
inform,i would like to find an expensive restaurant serving
inform,any part of town please
inform,german food
inform,im looking for a cheap restaurant in the east part of town
inform,moderately priced restaurant in the east part of town
inform,i want a cheap restaurant in the north
inform,in the north part of town
inform,i want a restaurant in the north part of town
inform,i want a restaurant in the north
inform,im looking for a restaurant in any area serving african food
inform,steakhouse
inform,steakhouse
inform,thai
inform,thai food
inform,creative food
inform,modern european
inform,moderate
inform,south part of town
inform,i want a cheap restaurant in the south part of town
inform,im looking for a moderately priced restaurant that serves
inform,any
inform,tuscan food
inform,moderately priced
inform,any
inform,moderate west
inform,west part of town
inform,im looking for a cheap restaurant in the south part of town
inform,im looking for a restaurant in the west part of town
inform,i dont care
inform,english food
inform,italian food
inform,italian food
inform,italian food
inform,im looking for a restaurant in any area that serves tuscan food
inform,i am looking for asian oriental type food
inform,dont care
inform,im looking for a restaurant in the west part of town that serves
inform,halal
inform,north part of town
inform,vegetarian
inform,asian oriental
inform,moderate
inform,moderate
inform,any
inform,east
inform,greek food
inform,id like to find a restaurant in the north part of town and it should serve greek food
inform,is there greek food
inform,expensive restaurant
inform,downtown
inform,italian food
inform,korean
inform,korean
inform,i want to find an expensive restaurant that serves vegetarian food
inform,south part of town
inform,cheap restaurant
inform,moderately priced restaurant
inform,in the south part of the town
inform,south part of town
inform,i want to find a restaurant in the east part of town
inform,international
inform,looking for a moderately priced restaurant in the west part of town
inform,cheap restaurant serves spanish food
inform,im looking for an expensive restaurant
inform,south part of town
inform,north american
inform,expensive fish restaurant
inform,east
inform,dont care
inform,can i get tuscan
inform,dont care
inform,looking for a restaurant in the south part of town
inform,european food
inform,any area
inform,cheap restaurant
inform,west
inform,west
inform,id like an expensive restaurant in the south part of town
inform,any
inform,cheap restaurant
inform,any kind
inform,east
inform,i want to find an expensive restaurant in the south part of town
inform,any
inform,im looking for a cheap restaurant in the north part of town
inform,cheap restaurant
inform,can i have spanish food in
inform,im looking for a restaurant that serves mediterranean food
inform,well i dont care about the price range
inform,im looking for a restaurant in the south part of town that serves
inform,italian
inform,i dont care
inform,italian food
inform,italian food
inform,in the north part of town
inform,chinese food
inform,chinese food
inform,im looking for a restaurant that serves
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish
inform,spanish food
inform,i want spanish food
inform,are there any cantonese restaurants
inform,are there any british rest british food
inform,are there any restaurants in the center of town
inform,food in the south part of town
inform,it doesnt matter
inform,catalan food
inform,portugeuse
inform,expensive restaurant that serves afghan food
inform,afghan
inform,afghan
inform,cheap restaurant
inform,that serves takes out food
inform,german food
inform,east
inform,moderate price restaurant
inform,any
inform,east part of town
inform,ostro asian
inform,indian food
inform,noise any price range
inform,north
inform,restaurant in north part of town
inform,dont care
inform,cheap
inform,north
inform,gastropub
inform,chinese
inform,expensive restaurant in the south of town
inform,i dont care
inform,mexican
inform,south part of town
inform,expensive
inform,dont care
inform,a moderately priced restaurant
inform,uh moroccan food
inform,moroccan
inform,i need a cheap restaurant in the south part of town
inform,i need a cheap restaurant
inform,need it in north
inform,expensive
inform,mediterranean food
inform,looking for hungarian food in the north side of town
inform,i dont care
inform,north
inform,moderately priced
inform,west
inform,for restaurant
inform,scandinavian food
inform,tuscan food
inform,moderate
inform,west
inform,moderate
inform,i want to find a moderately priced restaurant
inform,i dont care
inform,the west part of town
inform,id like a moderately priced restaurant that serves
inform,polynesian
inform,could i have the restaurant that serves asian oriental food
inform,any area
inform,i want korean food
inform,im looking for a restaurant in any area and it should serve turkish
inform,im looking for something cheap
inform,the west side
inform,i dont care
inform,im looking for swedish food
inform,any part of town
inform,im looking for cheap food
inform,im looking for a moderately priced restaurant and it should be in the north
inform,vietnamese food
inform,im looking for a restaurant in the north part of town
inform,uh i dont care
inform,im looking for french food
inform,looking for a restaurant in the south part of town serving
inform,it doesnt matter
inform,chinese food
inform,restaurant in the north part of town that serves
inform,any
inform,greek
inform,vietnamese food
inform,center
inform,center
inform,turkish food
inform,expensive restaurants
inform,restaurant in the west part of town that serves
inform,looking for something moderately priced in the south of town
inform,i want to find a restaurant in the center that serves irish
inform,any range
inform,im looking for a restaurant that serves irish food
inform,i would like australian asian food
inform,i would like a cheap
inform,im looking for a cheap restaurant in the east part of town
inform,im looking for a cheap restaurant in the west part of town
inform,expensive
inform,european
inform,i want to find a restaurant in the south part of town and it shows
inform,any
inform,lebanese food
inform,i need to find a moderately priced restaurant
inform,any kind
inform,it should be in the north part of town
inform,it should be in the north part of town
inform,i want a restaurant in the center that serves french food
inform,north
inform,airatarin
inform,airatarin
inform,cantonese
inform,okay um chinese then
inform,central inaudible
inform,cheap restaurant
inform,cheap
inform,noise east
inform,west part of town basque food
inform,italian
inform,italian
inform,kosher food in the north
inform,french food
inform,im looking for a restaurant serving lebanese food
inform,im looking for a restaurant in the south part of town that serves vietnamese food
inform,is there an indian restaurant in the south of town
inform,im looking for a moderately priced restaurant that serves
inform,doesnt matter
inform,caribbean food
inform,im looking for a chinese restaurant
inform,that serves in the moderate food price
inform,south
inform,spanish
inform,korean
inform,mediterranean
inform,irish
inform,european
inform,american
inform,moderate
inform,im looking for a cheap restaurant in the north of town
inform,im looking for a restaurant in the center
inform,center of town
inform,that can serve kosher food
inform,that serves korean food
inform,im looking for a restaurant that serves english food
inform,a moderately priced restaurant in the south part of town
inform,i want swedish ffood
inform,im looking for a cheap restaurant in the east part of town
inform,cheap
inform,european
inform,european food any price
inform,okay can i have european food
inform,any price range
inform,can i have the european food
inform,can i have european food
inform,can i have it in any price range
inform,dont care
inform,any price range
inform,any price range
inform,expensive
inform,south part of town
inform,expensive
inform,dont care
