label,text
inform,hi im looking for moderately priced
inform,portuguese
inform,im looking for a restaurant in any area that servess
inform,im looking for a restaurant in the north part of town and it should african food
inform,uh it does i dont care
inform,im looking for a restaurant in the west part of town that serves halo food
inform,uh im looking for a cheap restaurant in the north part of town
inform,im looking for chinese food
inform,im looking for a restaurant in the center part of town that serves creative food
inform,portuguese food instead
inform,moderate restaurant catalan food
inform,cheap restaurant east part of town
inform,what about the other moderately priced restaurant in the south part
inform,north part of town turkish food
inform,im looking for a restaurant in the north part of town serving kosher food
inform,gastropub of food
inform,looking for a restaurant that serves spanish food
inform,hey im looking for a restaurant in the west part of town
inform,i want a modern european food
inform,is there an expensive restaurant that serves french
inform,im looking for an expensive restaurant serving english food
inform,looking for a moderately priced restaurant in the west part of town
inform,i would like international food please
inform,good food
inform,jamaican food
inform,crossover food
inform,im looking for turkish food
inform,can i get an expensive
inform,i need a restaurant in the north part of town that serves lebanese food
inform,and asian
inform,mediterranean
inform,any kind in the east part of town
inform,i dont care about price range
inform,i want to find a moderately priced restaurant in the east part town
inform,i need a moderately priced restaurant that serves bask food
inform,british food north part of town
inform,i want a moderately priced cantonese restaurant
inform,i want to find a restaurant in the north part of town and it should serve
inform,im looking for a restaurant in the south part of town and danish food
inform,dont know
inform,im looking for bistro food
inform,that serves korean food
inform,im looking for a restaurant in the north part of town serving international food
inform,a restaurant in the east part of town serving indian food
inform,it should serve caribbean food
inform,restaurant and it should be
inform,im looking for a restaurant in the north part of town that serves euro
inform,serving lebanese food
inform,ok what about indian
inform,im looking for a restaurant in the north part of town that serves christmas food
inform,um a cheap restaurant in the west part of town
inform,west part
inform,im looking for a restaurant that serves traditional food
inform,i want a restaurant that serves welsh food
inform,chinese type of food
inform,im looking for an expensive restaurant that serves hungarian
inform,im looking for a restaurant in the west part of town that serves crossover food
inform,i would like chinese food
inform,are they expensive
inform,i am looking for a restaurant in any area and it should serve barbecue food
inform,modern european
inform,chinese food thats moderately priced
inform,serving portuguese food
inform,im looking for a restaurant serving lebanese food
inform,how bout thai
inform,welsh food in the north part of town
inform,moderately priced restaurant in the north part of town
inform,im looking for japanese food
inform,im looking for a moderately priced restaurant that serves labenese food
inform,im looking for a restaurant in the west part of town that serves danish food
inform,chiquito
inform,a restaurant in the south part of town
inform,im looking for a restaurant in the east part of town serving catalan food
inform,want to find a restaurant in the west part of town that serves german food
inform,expensive
inform,im looking for a restaurant in the south part of town that serves vietnamese food
inform,restaurant south
inform,find me a turkish restaurant
inform,is there one in the west area
inform,west part of town moderatley price
inform,im looking for a moderately priced restaurant that serves christmas food
inform,im looking for a cheap restaurant in the west part of town
inform,im looking for a restaurant in the east part of town that serves australian
inform,a restaurant in the west part of town that serves hungarian food
inform,i am looking for gastropub food
inform,im looking for a restaurant in the center serving african food
inform,belgian
inform,may i have a moderately priced restaurant serving english
inform,korean food moderate price
inform,lebanese restaurant in the west part of town
inform,im looking for a restaurant in the south part of town serving
inform,welch food
inform,thare are different expensive restaurants in the east part of town
inform,singaporean food
inform,i want a british restaurant in the east part of town
inform,if there is no such venue how about vietnamese type of food
inform,looking for an expensive restaurant
inform,moderately priced in the west
inform,expensive thai food
inform,looking for caribbean food
inform,and it should be in the west part of town
inform,i would like to find a moderately priced restaurant in the east part of
inform,moderately priced south of town
inform,want a caribbean restaurant thats moderately priced
inform,im looking for english food in the west part of town
inform,restaurant that serves can canapes food
inform,restaurant
inform,i want to find a moderately priced restaurant that serves cuban food
inform,mediterranean restaurant in any area
inform,uh moderately price
inform,i want to find a restaurant that serves world food
inform,korean food price range
inform,moderately priced restaurant that serves creative food
inform,european type of food
inform,okay ah how bout portuguese
inform,im looking for a restaurant in the east part of town that serves world food
inform,noise west
inform,im looking for a restaurant in the south part of town that serves greek food
inform,crossover
inform,im looking for a restaurant in the west part of town that should serve english food
inform,breath european
inform,kitalian food
inform,moderately price
inform,what about a spanish restuarant
inform,serves lebanese
inform,you said expensive
inform,iam looking for a cheap restaurant and it should be in the north part of town
inform,im looking for a restaurant in the north part of town serving lebanese food
inform,french type of food
inform,moderately priced afghan
inform,what about a restaurant that serves vietnamese
inform,i want a restaurant that serves british food
inform,i want to find a restaurant in the east part of town
inform,restaurant west part of town
inform,looking for something moderately priced in the north side of town
inform,caribbean foo
inform,north american type of food
inform,it doesnt matter to me
inform,it doesnt matter
inform,um indian food in the north part
inform,breath im looking for a restaurant that serves cuban food
inform,i need a restaurant serving modern european food
inform,a want a cheap restaurant in the north part of town
inform,could i have brazilian food
inform,can i have the european food
inform,could i have a restaurant in the south part of town that serves unusual
inform,im looking for a restaurant in the center of town that
inform,im looking for a eritrean restaurant in the center of town
inform,i need a moderately priced restaurant
inform,i want to find a cheap restaurant in the south part of town
inform,im looking for a cheap restaurant in the west part of
inform,moderately priced restaurant japanese food
inform,id like a cheap restaurant in the west part of town
inform,im looking for an expensive restauran
inform,okay expensive
inform,serves lebanese food
inform,breath i want to find an expensive restaurant and it sh
inform,i am looking for a restaurant in the west part of town
inform,i dont care about the price range what about thai food
inform,a cheap restaurant that serves basque food
inform,spanish restaurant
inform,uh im looking for a cheap restaurant
inform,cheap mexican food
inform,um is there one selling indian
inform,im looking for a restaurant in the north of town serving french type of food
inform,im looking for a expensive restaurant that serves vegetarian food
inform,i need to find a restaurant in the west part of town
inform,south of town
inform,i am looking for a restaurant in the south part of town
inform,i want an expensive restaurant
inform,im looking for a moderate priced restaurant in the north part of town
inform,fast food
inform,a restaurant in the west that serves italian food
inform,how bout thai food
inform,un unusual food
inform,i need an expensive restaurant in the south part of town
inform,im looking for a cheap restaurant in the north of
inform,im looking for a restaurant in the east part of town that serves belgium food
inform,i want to find a cheap restaurant that serves
inform,i want a moderately priced restaurant in the east
inform,place that serves portuguese food
inform,noise i would like to find a moderately priced restaurant in the south of town
inform,im looking for a moderately priced restaurant serving cuban food
inform,i need a restaurant in the east part of town that serves creative
inform,im looking for an expensive restaurant and it should
inform,okay ah how bout portuguese food
inform,i need a restaurant in the north part of town that serves ko
inform,im looking for jamaican food in the south part of town
inform,okay im looking for moderate price range
inform,i would like a moderately priced restaurant serving african food
inform,a restaurant in
inform,im looking for a moderately priced restaurant that serves british food
inform,that doesnt matter
inform,persian
inform,im looking for an expensive restaurant and it should be east part of town
inform,brazilian
inform,moderately priced danish food
inform,help me decide what venues are available in the west part of town serving any ty
inform,im looking for a restaurant in the south part of town that serves european food
inform,looking for something with gastropub on the east side of town
inform,any any type
inform,malaysian
inform,im looking for a restaurant in the north part of town serving in
inform,i want chinese food
inform,im looking for a moderately priced restaurant that serves austria asian food
inform,on north
inform,pub or british type of food
inform,im looking for moderately priced restaurant
inform,im looking for a restaurant in the south part of town that serves
inform,cheap restaurant spani
inform,i want fusion food
inform,i want a moderately priced restaurant that
inform,im looking for a restaurant that serves austral austrian food
inform,uh medium
inform,well what about chinese food
inform,i want an expensive irish restaurant
inform,australia asian food
inform,class over
inform,restaurant in the east part of town japanese
inform,i am looking fora restaurant that should serve
inform,im looking for an expensive restaurant that serves
inform,moderately priced in south part
inform,find restaurant in north part of town serving asian
inform,do you have cuban food
inform,can i get a restaurant in the east part of town that serves italian food
inform,i want to find a restaurant in the west part of town that serves vietnamese food
inform,a chinese
inform,id like a moderately priced restaurant in the north part of town
inform,cheap restaurant in the east of town
inform,in a moderate price range
inform,cheap restaurant portuguese
inform,how bout asian oriental
inform,expensive turk turkish
inform,id like a greek restaurant in the east part of town
inform,vegetarian
inform,i want a restaurant in the center of town
inform,talian food
inform,can i have a restaurant in the north
inform,polish
inform,moderately priced food in the north part of town
inform,any type of food
inform,id like a restaurant in the north part of town that serves traditional food
inform,vegitarian
inform,looking for something cheap
inform,im looking for a moderately priced resturant in the east part of town
inform,i need an expensive restaurant that serves french food
inform,lebanese food
inform,noise i dont care about the price range
inform,are their any other restaurants that serve turkish food
inform,i want singaporean food
inform,im looking for a moderate priced restaurant in the south part of
inform,restaurant in the north part of town that serves french
inform,im sorry i meant creative food
inform,cheap portuguese food
inform,part of town that serves chinese food
inform,cuban food cheap restaurant
inform,im looking for asian oriental food
inform,it has to serve unusual
inform,im looking for a moderately priced restaurant and it should be in the north of town
inform,im looking for a restaurant that serves turkish food
inform,im looking for a restaurant in the east part of town thats expensive
inform,corsica
inform,in the center part of town french food
inform,im looking for an expensive restaurant in south part of town
inform,im looking for polish food
inform,moderate restaurant
inform,i would like a moderately priced restaurant
inform,breath expensive
inform,breath id like a cheap restaurant in the north part of town
inform,any part of town please
inform,i need a restaurant in the east part of town
inform,i am looking for a cheap restaurant that serves germ
inform,something in the north part of town serving chinese food
inform,find a moderately priced restaurant that serves bask food
inform,noise hungarian
inform,expensive mediterranean food
inform,breath unusual food
inform,restaurant center serves spanish food
inform,i need a restaurant that
inform,moderate please
inform,any noise
inform,gastro
inform,can i have the venusian food
inform,i need something in the east part of town that serves
inform,i need a moderately priced restaurant serving world food
inform,chinese in the south part of town
inform,restaurant in the north
inform,the east
inform,id like a cheap restaurant on the south of town
inform,tailand
inform,id like to find a restaurant that serves afghan food
inform,looking for a cheap restaurant that serves steak house food
inform,im looking for a welsh restaurant in the west part of town
inform,can i have a moderately priced restaurant on this side of town
inform,i want to find a cheap restaurant and it should be in the east part of town
inform,id like a cantonese resturant in the south part of town
inform,i dont care is there any north part of town
inform,i want a moderately priced
inform,malaysian restaurant
inform,danish food
inform,looking for a moderately priced restaurant
inform,are there any turkish restaurants
inform,um north american food
inform,catalan food
inform,id like a restaurant in the south part of town that serves cuban
inform,moderately priced restaurant in the east
inform,id like to find a restaurant serving crossover food
inform,i want a restaurant serving persian food
inform,i am looking for a british restaurant
inform,portuguese food noise
inform,something serving swiss food
inform,im looking for something serving vegetarian food
inform,unintelligible i dont care
inform,i am looking for a restaurant in the north part of town serving indian food
inform,vietnamese food in any area
inform,im looking for a restaurant in the center of town that serves african
inform,im looking for a restaurant that has unintelligible
inform,an expensive restaurant in the east part of town
inform,im looking for traditional food
inform,ah im looking for a cheap restaurant
inform,i need a restaurant in the west part of town that serves crossover food
inform,north north part of town
inform,i dont care bye
inform,cheap
inform,i want christmas food
inform,dont care moderate
inform,breath i dont care noise
inform,a cheap restaurant in the north part of town
inform,i need a cheap restaurant that serves romanian food
inform,okay can i have european food
inform,im looking for an expensive restaurant that serves gastropub food
inform,british food
inform,halal
inform,i am looking for belgium food
inform,moderate
inform,i want indian food
inform,i want a cheap restaurant in the south part of town
inform,can you find a modern european restaurant
inform,id like a restaurant in any area that serves vegetarian food
inform,is there one with thai food
inform,i dont care about the price range what is the address
inform,uh cheap restaurant serving scandinavian food
inform,catalen food
inform,moderately priced catalan food
inform,find restaurant in south of town serving international f
inform,im looking for a restaurant in the south part of town that serves indian
inform,im looking for hungarian food i dont care about the price
inform,id like italian food
inform,uh african food
inform,serves british food
inform,im looking for a moderately priced restaurant that serves japanese food
inform,um any time of european type food
inform,uh cheap restaurant in north part of town
inform,i want to find indian food then
inform,im looking for russian food
inform,im looking for an expensive restaurant that serves french food
inform,european food any price
inform,signaporian
inform,im looking for a restaurant that serves swiss food
inform,swiss food
inform,danish food in the south part of town
inform,find a restaurant serving cannabis food
inform,restaurant and it should serve steak house food
inform,ah any
inform,can you find me a place that has thai food
inform,restaurant south part of town christmas food
inform,i wanted an expensive restaurant
inform,im looking for a cheap restaurant that serves chinese food
inform,i need to find an expensive restaurant in the south part of town
inform,moderately priced west part of town
inform,i want a moderately priced restaurant that serves
inform,looking for something on the south side
inform,im looking for a restaurant in any area serving turkish food
inform,derately priced
inform,is there anything in the cheap price range
inform,im looking for a restaurant in central it should serve japanese food
inform,i would like to find a restaurant that serves halal food
inform,i want brazilian food
inform,im looking for an expensive restaurant in the south part of tow
inform,im looking for an expensive restaurant that serves sea food
inform,um chinese food
inform,im looking for a restaurant in the east part of town that serves indonesian food
inform,uh any type of food
inform,looking for a restaurant in any area that serves mediterranean
inform,middle
inform,expensive french food
inform,i want to find a moderately priced restaurant that serves vietnamese food
inform,what ever
inform,im loooking for a restaurant serving vietnamese type of food
inform,um i dont care i just want traditional food
inform,restaurant in south part of town serves
inform,a restaurant serving thai food
inform,looking for african food in the center of town
inform,noise im looking for a moderately priced restaurant
inform,that serves gastropub
inform,id like a restaurant in the center that serves mediterranean food
inform,the south part of
inform,can i have a restaurant in the center
inform,i want to find an expensive restaurant on the east part of town
inform,looking for a restaurant in the west part of town
inform,is there not a mexican restaurant near by
inform,cheap restaurant serving unintellgible food
inform,a restaurant cheap north part of town
inform,i want a restaurant in the center that serves french food
inform,moderately priced restaurant turkish food
inform,um moderate
inform,afghan
inform,id like thai food
inform,iam looking for a restaurant in the center
inform,basque food in the east part of town
inform,with scottish
inform,im looking for something moderate
inform,north part of town fast food
inform,i want a modern european
inform,i am looking for a restaurant in the north part of town it shou
inform,im looking for kitalian food in an expensive res
inform,im looking for a restaurant in the east part of town and it should serve greek food
inform,expensive restaurants
inform,im looking for a moroccan restaurant in the center of town
inform,im looking for a moderately price restaurant that serves halo food
inform,looking for expensive tuscan food
inform,yea im looking for a moderately priced restaurant
inform,im looking for something expensive
inform,id like an expensive restaurant in the east part of town
inform,breath id like a cheap restaurant in the south part of town
inform,like to find a restaurant in the east part of town and it should serve indian food
inform,i want a restaurant in the north part of town that serves vietnamese food
inform,north part of town serving gastropub food
inform,uh i dont mind
inform,im looking for an expensive restaurant in the
inform,turkish restaurant in the center of town
inform,um im looking for a restaurant in north part of town
inform,the north part
inform,just fuck every time i do it and this moron says that its indian sucks
inform,find restaurant serving asian
inform,in the moderately price range
inform,yea im looking for an expensive restaurant in the south part of town
inform,im looking for a restaurant cheap restaurant serving romanian food
inform,im looking for a restaurant that
inform,im looking for a cheap restaurant in the north part of town
inform,air tran
inform,im looking for a restaurant in any area that serves malaysian food
inform,im looking for something moderately priced
inform,want something in the south side of town thats moderately priced
inform,do you have christmas food
inform,i want something in the south part of town
inform,not korean unintelligible
inform,im looking for a restaurant that serves vegetarian food
inform,i want to find a expensive restaurant that serves mediterranean
inform,i want a restaurant in the north par
inform,cheap restaurant in the south part of town
inform,moderately priced restaurant that serves indian food
inform,cheap resataurant serving unintelligible food
inform,i need one in the cheap price range
inform,i would like to find a cheap restaurant and it should be in the south
inform,serving european food
inform,im looking for
inform,the pizza hutt unintelligent
inform,the south part of town id like a restaurant that serves traditional food
inform,cheap in the west part of town
inform,i need a cheap restaurant that serves christmas food
inform,a cheap restaurant in the west part of town
inform,moderately priced
inform,looking for a restaurant that serves lebanese food
inform,cross over
inform,barbecue
inform,okay uh how bout british food
inform,italian food cheap restaurant
inform,im looking for a restaurant in the north part of town that serves asian oriental food
inform,im looking for moderately priced restaurant in the east part of town
inform,i would like asian oriental
inform,im looking for a restaurant in the east part of town that serves british food
inform,id like a cheap italian restaurant
inform,im looking for a cheap restaurant that serves portuguese food
inform,um i dont know
inform,north creative
inform,any japanese restaurants
inform,do you have chinese food
inform,spanish food west part of town
inform,im looking for a restaurant in the east part of town that serves international
inform,expensive restaurant welsh food
inform,uh cheap restaurant in the north part of town
inform,canope food
inform,ok i want vietnamese
inform,dont matter
inform,uh european food
inform,i want a restaurant in the center part of town that serves traditional food
inform,uh mediterranean food
inform,i want a moderate priced restaurant in the north part of town
inform,i want a moderately priced restaurant
inform,im looking for a restaurant in north part of town serving austrian food
inform,id like a cheap restaurant that serves steakhouse
inform,gastropub food
inform,i want indonesian food
inform,in the north part of town that serves
inform,im looking for food in the south part of town
inform,for something moderately priced on the east part of town
inform,uh i want a cheap restaurant and it should be in the north part of town
inform,halal food
inform,looking for a restaurant
inform,okay uh spanish food
inform,i would like malaysian food in the center part of
inform,um east part of town
inform,noise ah gastropub food
inform,i need asian how bout asian food
inform,that information does not matter
inform,in the center of town
inform,i am looking for a cheap restaurant in the west part of town
inform,i need a cheap restaurant serving italian food
inform,im looking for a restaurant that serves thai food and i dont care about the price
inform,let me get some world food and i dont care about the price range
inform,are there mediterranean restaurants in the center of town
inform,im looking for a restaurant in the east part of town that serves afghan food
inform,looking for a restaurant in the south part of town with german food
inform,looking for a cheap restaurant that serves spanish food
inform,i would like a restaurant in the west part of town that serves cuban food
inform,im looking for a moderately
inform,im looking for a cheap pan asian food
inform,i need a restaurant that serves turkish food
inform,im looking for vegetarian food in any price range
inform,id like a restaurant in
inform,part of town that serves asian food
inform,american
inform,international type of food
inform,find something in the north part
inform,i want a restaurant in the north
inform,i want a restaurant in the west part of town serving thai food
inform,i need a moderately priced restaurant in the north part of town
inform,s e a f o o d
inform,i would like an expensive restaurant in the south part of town
inform,i need a restaurant serving turkish food
inform,what about the center area
inform,french noise
inform,um im looking for a restaurant in the center part of town that serves lebanese food
inform,im looking for a restaurant in the south part of town that serves jamaican food
inform,can i find a moderately priced restaurant
inform,restaurant in the west part of town that serves
inform,restaurant with african food
inform,i want an expensive restaurant serving european food
inform,im looking for a restaurant in any area that serves austrian food
inform,im looking for a restaurant in the north part of town that serves caribbean food
inform,traditional
inform,are there any serves asian oriental
inform,malaysian food in the south part of town
inform,im looking for moderate priced restaurant in the west
inform,id like a international restaurant in the north part of town
inform,cheap spanish restaurant
inform,restaurant south part of town
inform,breath im looking for a moderately priced restaurant in the east p
inform,a indian restaurant
inform,i want to find a cheap restaurant in the north part of town
inform,im looking for a restaurant that serves asian oriental food in the cheap price ran
inform,high priced
inform,uh id like steakhouse food
inform,im looking for a vietnamese restaurant
inform,im looking for a restaurant in any area that serves tuscan food
inform,i need indian food
inform,sea food
inform,noise malaysian noise
inform,it should serve fusion food
inform,im looking for a restaurant that serves japanese food in the north part of town
inform,greek
inform,can i have a cheap restaurant
inform,im looking for a cheap jamaican restaurant
inform,can i have a different restaurant that serves portuguese food
inform,im looking for a malaysian restaurant in the north part of town
inform,a chinese restaurant in the south part of town
inform,im moderate priced restaurant in the north part of town
inform,im searching for a chinese restaurant
inform,in the east part of
inform,im looking for a restaurant that serves russian food
inform,restaurants
inform,im looking for a romanian restaurant
inform,im looking for a restaurant in the west part of town
inform,want one that serves international food
inform,im looking for a restaurant serving pan asian foo
inform,austrian
inform,india
inform,im looking for a moderately priced restaurant that serves vietnamese food
inform,im looking for a moderately priced restaurant serving creative food
inform,id like a moderately priced restaurant that serves thai food
inform,it should be in the north part of town
inform,im looking for a turkish type of restaurant
inform,im looking for a restaurant serving unintelligible
inform,okay im looking for a restaurant serving fre
inform,unintelligible food
inform,id like a restaurant in the center that serves danish food
inform,i need a restaurant serving asian oriental in the north part of town
inform,hindi food is okay
inform,centre
inform,european now
inform,i would like to find a moderately priced restaurant and it should be in the east part of town
inform,vietnamese vietnamese food
inform,fine i want restaurant in the north part of town
inform,could i have a cheap restaurant
inform,serving mediterranean food
inform,i am looking for a moderately priced restaurant in the
inform,i need a restaurant serving af
inform,im looking for singaporean food
inform,can i find an indian
inform,can i have greek food
inform,greek food east part of town
inform,i want a malaysian restaurant
inform,polynesian
inform,it deosnt matter
inform,theres no such venue how about gastropub type of food
inform,noise um in the east part of town
inform,in the east
inform,im looking for a restaurant in the east part of town that serves chinese food
inform,i would like to find an expensive restaurant in the south part of town
inform,im looking for an expensive restaurant and it should be the east part of town
inform,im looking for a cheap restaurant that serves jamaican food
inform,im looking for an expensive restaurant in the north part of town
inform,im looking for a restaurant in the center of town that serves
inform,moderate range
inform,austrian food in the west part of town
inform,i want to find a restaurant that serves french food
inform,sea food restaurant
inform,im looking for a cheap restaurant it should serve japanese food
inform,i would like vietnamese food
inform,were else food
inform,i would like to find a moderately priced restaurant and it should
inform,for a moderately priced restaurant
inform,im looking for a cheap restaurant that serves canapes food
inform,yea id like a moderately priced restaurant in the west
inform,id like a restaurant that serves turkish food
inform,a moderately priced restaurant
inform,moderately priced restaurant in the west part of town
inform,i need a restaurant that serves african food
inform,i would like one thats moderately priced
inform,im looking for one east part of town
inform,i need a moderately priced restaurant in the north part
inform,austria asian restaurant in the center of town
inform,um anything
inform,arotrian
inform,spanish food anywhere any area
inform,that serves takes out food
inform,okay then any
inform,could i have a restaurant that serves turkish food
inform,i want to find a expensive restaurant in the south part of town
inform,jamaican
inform,i am looking for an expensive restaurant serving kitalian food
inform,isian food
inform,chinese restaurant please
inform,i want a restaurant in the east part of town that serves singaporean food
inform,is there one in the cheap price range
inform,um im looking for a restaurant serving thai food
inform,id like a restaurant that serves asian food
inform,any time
inform,indian type food
inform,serving modern european food
inform,noise i am looking for a moderately priced restaurant unintelligible
inform,a restaurant that serves scandinavian food
inform,um any type
inform,uh the center
inform,im looking for a pan asian food in the south of town
inform,for restaurant
inform,im looking for a moderately priced restaurant and it should be in the west part of town
inform,restaurant in the north part of town that serves hungarian food
inform,um im looking for an expensive restaurant
inform,im looking for a cheap restaurant that serves swedish food
inform,serving barbecue food
inform,im looking for barbecue food
inform,im looking a restaurant in the east part of town
inform,in the north part of town
inform,i am looking for a moderate priced restaurant
inform,i want to find a restaurant in the center that should serve belgian food
inform,vietnamese food in any price range
inform,i am looking for a moderately priced restaurant in the west part o
inform,im looking for moderately priced in the north part of town
inform,um im looking for something in the west thats moderately priced
inform,yea id like a cheap restaurant in the north part of town
inform,african food please
inform,cuban restauran
inform,east part ot tow
inform,im looking for a restaurant moderately pri
inform,i want a restaurant serving greek food
inform,im looking for a moderately priced restaurant that serves spanish food
inform,i need to find a french restaurant
inform,im looking for greek food
inform,breath can you find me danish restaurant
inform,i would like to find a cheap restaurant
inform,i need a cheap restaurant in the north part of town
inform,i want to find a restaurant in the center and it should serve vietnamese food
inform,im looking for an expensive restaurant that serves thai food
inform,north american type food
inform,id like a moderately priced restaurant in the south part of town
inform,find cheap restaurant in south part of town
inform,the south part of town
inform,looking for a basque restaurant
inform,austral asian
inform,im looking for a restaurant in the south part of town that serves pan asian food
inform,international food
inform,looking for portuguese food in the south part of town
inform,cheap restaurant serving chinese food
inform,breath im looking for a restaurant in the south part of town that serves malaysian food
inform,i am looking for a moderately priced restaurant
inform,is doesnt matter
inform,does not matter
inform,how bout che italian food
inform,and at the gastropub
inform,im looking for an expensive restaurant
inform,australasian
inform,expensive restaurant serving world food
inform,find a restaurant in the center of town
inform,a cheap restaurant in the east part of town
inform,eirtrean
inform,danish food in the center of town
inform,im looking for a restaurant that serves gastropub food
inform,i want a scandinavian restaurant thats expensive
inform,looking for a moderately priced restaurant that serves british food
inform,restaurant serving english food
inform,looking for a cheap spanish restaurant
inform,im looking for korean food
inform,are there any turkish restaurants at all
inform,i want cantonese food
inform,cheap restaurant that serves
inform,i want to find a cheap restaurant and it should serve scandinavian food
inform,i am looking for a moderately priced restaurant that serves turkish food
inform,im looking for corsica food noise
inform,i do not care
inform,crossover restaurant west part of town
inform,belgium
inform,restaurant in the east part of town
inform,im looking for a restaurant serving international food
inform,looking for a moderately priced restaurant that serves cancun
inform,a spanish restaurant in the center
inform,im looking for moroccan food
inform,breath i am looking for a restaurant in any area that serves gastropub type of food
inform,i want an italian restaurant
inform,im looking for international
inform,i want a restaurant in the center
inform,seafood
inform,would like expensive
inform,im looking for a cheap restaurant in the south part of the town
inform,tuscan food
inform,in the west of town
inform,looking for a restaurant in west part of town serving cantonese
inform,cheap restaurants
inform,a restaurant in the center that serves mediterranean food
inform,uh afghan food
inform,im looking for a restaurant in the center
inform,any type of food is okay
inform,im looking for a restaurant that serves gastropub food any price range
inform,im looking for a restaurant that serves expensive food or expensive
inform,im looking for an expensive restaurant that serves basque food
inform,a restaurant that serves german food
inform,it doesnt matter i need the north part of town
inform,im looking for a restaurant in the north part of town and it should serve cata
inform,north east
inform,serving mexican food
inform,vietnamese in the center part of town
inform,okay uh forget that then can i get a restaurant serving italian food
inform,hungarian
inform,im looking for european food
inform,earatrain
inform,im looking for a spanish food restaurant
inform,id like to find a restaurant in the north part of town serving french food
inform,i dont care the center part of town
inform,i want to find a restaurant in the center and it should serve lebanese food
inform,i am looking for asian oriental type food
inform,in the centre of town
inform,im looking for a restaurant in the north part of town serving jamaican food
inform,im looking for a restaurant in the east part of town that serves
inform,expensive indonesian
inform,i need to find a moderately priced restaurant
inform,um spanish food
inform,uh looking for a restaurant in the west part of town that serves canapes food
inform,breath i want to find a restaurant in the north part of town
inform,id like to find an expensive restaurant
inform,im looking for a restaurant that serves corsica food
inform,expnsive
inform,could i find an expensive restaurant that serves european food please
inform,in the south side
inform,a restaurant in the west part of town should serve crossover food
inform,chinese food north part of town
inform,im looking for a moderately priced restaurant that serves endonesian
inform,im looking for a restaurant in any area that serves kor
inform,uh i want a restaurant that serves international food
inform,veitnamese
inform,i want a turkish restaurant
inform,i need a restaurant serving crossover food in the west part of town
inform,im looking for a cheap restaurant that serves german food
inform,expensive restaurant scottish food
inform,i wanted moderately priced
inform,basque food
inform,in the west part of town in the cheap price range
inform,moderately priced serving european food
inform,eartrain
inform,singapore food
inform,what about a moderately priced re
inform,looking for a moderately priced restaurant and it needs to be in the south part of town
inform,im looking for one that serves asian oriental food
inform,i want to find an expensive restaurant that serves unusual food
inform,im looking for a barbecue restaurant in the east part of town
inform,is there a chinese restaurant in the cheap price range
inform,i want to find a restaurant in the north part of town that serves italian food
inform,i want to find a moderately priced restaurant in the south part of time
inform,how bout chinese food
inform,im looking for a cheap restaurant that serves tuscan food
inform,restaurant indian restaurant
inform,free food
inform,im looking for a restaurant in the south part of town with creative food
inform,is there one serving european type food
inform,is there any place that serves italian food
inform,of this restaurant
inform,im looking for expensive welsh food
inform,japanese food in the center of town
inform,i need to find one in the south part of town
inform,um im trying to find a restaurant in the unintelligible of town
inform,restaurant in west part of town
inform,noise im looking for a restaurant that serves scottish food
inform,expensive restaurant serves
inform,a cheap
inform,i need a moderately priced restaurant in the south
inform,im looking for a cheap restaurant that serves belgian food
inform,um im looking for a moderately priced restaurant in the south part of town
inform,i want a restaurant that serves british food in the center
inform,cantonese food north
inform,thai food
inform,i need a moderately priced restaurant that serves world food
inform,im looking for a moderately priced restaurant that serves uh
inform,fuck the missing sock
inform,i would like to find a restaurant in any area serving international food
inform,i would like to find a restaurant in the east part of town that serves italian
inform,are there any that serves mediterranean type food
inform,christmas
inform,um doesnt matter
inform,noise how bout thai
inform,id like a portuguese restaurant
inform,in the south part of town
inform,i would like a restaurant in the south part of town
inform,the west
inform,id like to find an expensive restaurant in the east side of town
inform,i want swiss food
inform,if theres no persian food about about chinese
inform,restaurant in the south part of town that serves mexican food
inform,im looking for moderately priced restaurant in the north part of town
inform,serving romania food
inform,find a cheap restaurant
inform,vietnamese anywhere
inform,i would like modern european food
inform,gastropub
inform,in the north part
inform,ne vietnamese
inform,im looking for seafood
inform,i want to find a restaurant in the east part of town that serves basque food
inform,id like a moderately priced restaurant in the west part of town
inform,i would like crossover food
inform,noise restaurant west part of town danish food
inform,id like moderately priced moroccan food
inform,test food
inform,i am searching for a restaurant in the center that serves
inform,im looking for a moderately priced restaurant
inform,uh west
inform,hungarian food in the center of town
inform,id like to find a restaurant in the west part of town that serves christmas food
inform,i cant answer in spanish
inform,tuscan food south part of town
inform,if there is no such venue how about spanish type of food
inform,im looking for a restaurant in the west
inform,i need a restaurant in the moderate price range
inform,a cheap restaurant and it should be in the west part of town
inform,any kind
inform,restaurant in west part of town serving corsica food
inform,unusual
inform,uh that serves catalan food
inform,im looking for an expensive restaurant that serves unusual food
inform,if there is no such venue how about thai type of food
inform,could i have a restaurant that serves european food
inform,i dont know
inform,um is doesnt matter
inform,im looking for an expensive restaurant that serves greek food
inform,noise center
inform,uh im looking for a cheap restaurant in the south part of town
inform,id like a moderately priced restaurant in west of
inform,im looking for moderately priced restaurant serving austrian food
inform,like a restaurant that serves asian oriental
inform,vietnamese food
inform,british expensive
inform,im looking for a restaurant in the north part of town serving indonesian
inform,can i have irish food
inform,modern european food
inform,uh expensive restaurant in the south
inform,unintelligible irish food
inform,i need an expensive restaurant that serves afghan food
