label,text
inform,expensive restaurants
inform,north american food
inform,im looking moderately priced restaurant west part town
inform,looking cheap restaurant west part town
inform,get moderately priced restaurant north
inform,breath id like cheap restaurant south part town
inform,cheap restaurant west part town
inform,looking moderately priced restaurant
inform,
inform,west
inform,im looking restaurant west part town serving
inform,polish food
inform,indian foods
inform,south part town
inform,want find moderately priced restaurant east p
inform,need cheap restaurant north part town
inform,moderate restaurant
inform,dont care
inform,austrian
inform,chinese
inform,thai food
inform,south part town
inform,european food expensive restaurant
inform,expensive restaurant
inform,im looking expensive restaurants east part town
inform,kind food
inform,im looking restaurant north part town serves euro
inform,doesnt matter
inform,european food
inform,im looking restaurant serves mexican food
inform,im looking world food
inform,im looking expensive restaurant south part town
inform,dont care
inform,looking restaurant west part town
inform,thai food
inform,im looking thai food
inform,moderately priced
inform,doesnt matter
inform,north part
inform,dont care
inform,im looking cheap restaurant south part
inform,im looking cheap restaurant south part town
inform,scottish food
inform,scottish food
inform,korean food
inform,want moderately priced chinese restaurant
inform,north part town turkish food
inform,italian food
inform,part
inform,cheap
inform,unusual food
inform,expensive
inform,centre
inform,unusual
inform,north
inform,south
inform,west
inform,mediterranean
inform,moderate
inform,city centre
inform,expensive
inform,moderately priced west town
inform,im looking restaurant north part town serving
inform,eartrain
inform,eartrain
inform,earatrain
inform,asian food north part town
inform,asian
inform,asian food
inform,asian food
inform,asian food
inform,kosher central
inform,korean food
inform,looking modern european food
inform,dont care
inform,expensive
inform,im looking barbecue food
inform,vietnamese food
inform,im looking restaurant center town serves danish food
inform,east
inform,cheap
inform,east
inform,im looking restaurant serving venetian food
inform,im looking restaurant serving unintelligible
inform,im looking restaurant serving asian oriental
inform,dont care price range
inform,im looking cheap restaurant serves jamaican food
inform,mediterranean food
inform,cheap restaurant
inform,
inform,tuscan
inform,italian food
inform,moderately priced restaurant north part town
inform,looking restaurant serves portuguese food
inform,dont care price range
inform,expensive
inform,dont care
inform,um world food
inform,italian
inform,im looking restaurant center part town serves unusual food
inform,thai food
inform,would like cheap restaurant west part town
inform,im looking mexican food
inform,breath unusual food
inform,dont care
inform,want find expensive restaurant serves unusual food
inform,korean food
inform,want find expensive restaurant serves korean food
inform,want find expensive restaurant serves korean food
inform,korean
inform,food
inform,staurant serves unusual food
inform,im looking cheap restaurant east part town
inform,ringing need moderately priced restaurant
inform,east part town
inform,anything
inform,moderate
inform,want find restaurant
inform,cheap restaurant
inform,doesnt matter need north part town
inform,north part town
inform,im looking cheap restaurant north part town
inform,italian
inform,im looking restaurant irish food
inform,one serving european type food
inform,dont care
inform,dont care
inform,im looking something center town
inform,japanese restaurants
inform,something north part town serving chinese food
inform,price range
inform,whats cheap restaurant west
inform,cheap
inform,restaurant
inform,thai food
inform,thai food
inform,west
inform,want find restaurant serving mediterranean food
inform,
inform,
inform,moderate
inform,expensive
inform,expensive
inform,corsica food
inform,gastropub food
inform,south
inform,south
inform,north
inform,cheap restaurant
inform,west part town
inform,dont care
inform,im looking restaurant south part town serves christmas food
inform,christmas food
inform,christmas food
inform,christmas
inform,chinese food
inform,chinese food
inform,dont care
inform,peking restaurant
inform,brazilian food
inform,brazilian food
inform,dont care
inform,dont care
inform,brazilian food
inform,korean type food
inform,im looking moderately priced restaurant serving spanish food
inform,noise im looking restaurant serving vegetarian food
inform,vegetarian food
inform,im looking restaurant serving vegetarian food
inform,venue vietnamese type food
inform,im loooking restaurant serving vietnamese type food
inform,im looking restaurant serves turkish food
inform,turkish
inform,dont care
inform,dont care
inform,im looking expensive restaurant
inform,east
inform,east part town
inform,um anything else
inform,need restaurant serves canape
inform,need restaurant serves canape
inform,need restaurant serves canape
inform,doesnt matter
inform,um doesnt matter
inform,
inform,looking restaurant south part town german food
inform,dont care
inform,cheap
inform,cheap
inform,cheap
inform,north
inform,cheap
inform,cheap
inform,cheap
inform,serves turkish food
inform,doesnt matter
inform,doesnt matter
inform,cheap restaurant
inform,welsh food
inform,welsh food
inform,asian oriental
inform,north
inform,cheap
inform,im looking cheap restaurant west part town
inform,doesnt matter
inform,im looking restaurant center
inform,im looking french food
inform,ah im looking restaurant center serving french food
inform,cuban food
inform,cuban
inform,cuban
inform,care
inform,food
inform,cuban restauran
inform,care
inform,care
inform,restaurant serves
inform,cuban food
inform,cuban restaurant cuban restaurant
inform,serving cuban food
inform,asian oriental
inform,looking mediterranean food uh west side town
inform,mediterranean
inform,mediterranean restaurants center town
inform,mediterranean restaurants center town
inform,im looking moderately priced restaurant serving world food
inform,im looking asian oriental type food
inform,id like restaurant south part town
inform,basque food
inform,im looking polynesian food
inform,um im looking european food
inform,area price
inform,price range
inform,dont care price range
inform,im looking restaurant south part town serve international food
inform,im looking restaurant south part town
inform,portuguese type food
inform,sea food
inform,expensive
inform,expensive
inform,looking cuban food moderately priced
inform,british food
inform,moderately priced
inform,dont care
inform,im looking something moderate
inform,south side
inform,south side
inform,south side
inform,south
inform,south
inform,find moderately priced restaurant
inform,im looking something moderately priced
inform,moderately priced
inform,west part town
inform,
inform,want moderately priced restaurant south part town
inform,im looking restaurant east part town serves british food
inform,expensive restaurant european food
inform,south
inform,noise im looking moderately priced north part cleveland ohio
inform,want restaurant west part town serving australian food
inform,italian food
inform,italian
inform,doesnt matter
inform,moderate
inform,indian
inform,part
inform,british food west part town
inform,british food west part town
inform,british
inform,im looking british restaurant
inform,west part town
inform,cheap
inform,dont care
inform,south part town
inform,moderately priced
inform,looking restaurant east part town
inform,eritrean
inform,restaurant serving chinese food
inform,restaurant serving chinese food
inform,id like find restaurant west part town serves christmas food
inform,italian food
inform,dont care
inform,im looking cheap restaurant
inform,swedish
inform,asian oriental
inform,dont care
inform,cheap
inform,im looking cheap chinese restaurant
inform,cheap
inform,chinese restaurant
inform,part town
inform,im looking restaurant north part town serving international food
inform,find italian food
inform,id like italian food
inform,uh im looking cheap restaurant north part town
inform,um doesnt matter
inform,doesnt matter
inform,south
inform,moderate
inform,im looking cheap restaurant
inform,um swedish food
inform,im looking moderately priced restaurant serves sea food
inform,sea food
inform,im searching chinese restaurant
inform,moderate
inform,
inform,dont care whats phone number
inform,im looking expensive restaurant south part town
inform,dont care
inform,kosher
inform,kosher
inform,um asian oriental restaurant
inform,dont care
inform,dont care
inform,moderate
inform,looking restaurant serves corsica food area
inform,food
inform,dont care
inform,dont care
inform,id like expensive restaurant south part town
inform,im looking restaurant west part town
inform,spanish food
inform,want find restaurant moderately priced south part town
inform,um cheap
inform,um british
inform,uh italian
inform,uh italian
inform,uh pick restaurant
inform,im looking cheap restaurant west part town
inform,uh need one cheap price range
inform,im looking belgian food south part town
inform,indian food
inform,cheap restaurant th east part town
inform,romanian food
inform,romanian food
inform,romanian food
inform,dont care
inform,vietnamese food
inform,dont care
inform,id like find restaurant serving crossover food
inform,vietnamese
inform,cheap restaurant th east part town
inform,restaurant serves korean food
inform,korean
inform,unusual food
inform,unusual food
inform,unusual food
inform,asian oriental food
inform,dont care
inform,dont care
inform,looking restaurant south part town
inform,eritrean food
inform,expensive
inform,im looking moderately priced restaurant serving creative food
inform,doesnt matter
inform,dont care
inform,pizza hutt unintelligent
inform,italian
inform,italian
inform,italian
inform,south
inform,south
inform,south town
inform,south town
inform,moderate
inform,moderate
inform,would like mexican food
inform,im looking cheap restaurant west part town
inform,anything fine
inform,want find cheap restaurant south part town
inform,want find cheap restaurant
inform,want find cheap restaurant
inform,cheap restaurant
inform,cheap restaurant
inform,want find cheap
inform,cheap
inform,c h e p cheap
inform,want find cheap restaurant
inform,cheap restaurant
inform,want find cheap restaurant
inform,cheap
inform,ok want find restaurant south part town
inform,restaurant south part town
inform,cheap
inform,cheap
inform,restaurant south part town
inform,cheap restaurant south part town
inform,moderately priced restaurant
inform,north part town please
inform,expensive restaurant east part town
inform,type
inform,moderately priced south part town
inform,moderately priced
inform,doesnt matter
inform,im looking european food
inform,
inform,
inform,price range
inform,price range
inform,middle
inform,im looking expensive restaurant serve french food
inform,french food
inform,
inform,
inform,part
inform,expensive
inform,christmas food
inform,asian oriental
inform,north
inform,north
inform,im looking restaurant north part town serves caribbean food
inform,asian oriental
inform,im looking restaurant north part town serves asian oriental food
inform,asian oriental
inform,asian oriental
inform,restaurant corsica food
inform,gastro
inform,gastropub food
inform,ah
inform,
inform,im looking african restaurant
inform,want find moderately priced restaurant west part town
inform,moderately priced
inform,moderately priced
inform,moderate
inform,moderate
inform,looking romanian food east part town
inform,chinese food
inform,restaurant west part town serves
inform,thai food
inform,thai food
inform,thai food
inform,thai food
inform,thai
inform,food
inform,thai food
inform,west part town
inform,west
inform,moderate priced
inform,west
inform,moderate price
inform,west part town
inform,west part town
inform,restaurant west part town
inform,moderate
inform,moderate
inform,moderate
inform,moderate moderate moderate moderate
inform,moderate
inform,moderate priced
inform,west
inform,west
inform,west part town
inform,indian food
inform,indian
inform,indian
inform,uh gastropub
inform,uh expensive
inform,center
inform,cheap restaurant west part town
inform,gastropub
inform,italian
inform,italian
inform,need cheap restaurant west part town
inform,im looking turkish restaurant east part town
inform,cheap restaurant
inform,
inform,im looking cheap restaurant west part town
inform,dont care
inform,moderately priced
inform,south
inform,south
inform,moderately priced
inform,chinese
inform,indonesian food east part town
inform,indonesian food
inform,indian food
inform,indian
inform,east part town
inform,
inform,halo food
inform,chinese food
inform,moderately
inform,
inform,moderately
inform,moderate
inform,breath want cheap restaura
inform,south part town
inform,dont care
inform,im looking place serves mexican food
inform,im looking place serves mexican food
inform,im looking cheap restaurant south part town
inform,
inform,need find restaurant west part town serves chinese food
inform,doesnt matter
inform,anything
inform,restaurant south part town hungarian food
inform,modern european food
inform,im looking restaurant east part town
inform,chinese food
inform,chinese food
inform,chinese food
inform,chinese food thats moderately priced
inform,moderate
inform,doesnt matter
inform,looking restaurant north part town serve korean food
inform,korean
inform,irish food south part town
inform,irish food
inform,irish
inform,modern european
inform,need restaurant north part town serves lebanese food
inform,lebanse
inform,dont care
inform,need lebanese food
inform,greek restaurant north town
inform,indian food
inform,indian restaurant
inform,uh low price range
inform,moderate
inform,east
inform,hungarian
inform,east
inform,hungarian
inform,indian
inform,indian
inform,need restaurant east part town
inform,moderate
inform,
inform,north part town
inform,north part
inform,moderate
inform,dont care
inform,north
inform,moderate
inform,restaurant west part town
inform,vietnamese food
inform,vietnamese food
inform,restaurant west part town
inform,vietnamese food
inform,vietnamese food
inform,vietnamese food
inform,im looking cheap restaurant north part town
inform,im looking cheap restaurant north part town
inform,dont care
inform,looking moderately priced restaurant serves british food
inform,moderate
inform,dont care
inform,moderate
inform,im looking restaurant area serves persian food
inform,vietnamese food
inform,vietnamese food
inform,cheap list
inform,doesnt matter west part town
inform,expensive restaurant
inform,serving christmas food
inform,british food
inform,british
inform,east
inform,looking expensive restaurant south part town
inform,type food
inform,cheap
inform,looking cheap restaurant
inform,kind east part town
inform,looking restaurant east part town
inform,australian
inform,indian foods
inform,dont care
inform,moderately priced restaurant south part town
inform,italian
inform,restaurant
inform,restaurant west part town
inform,spanish food
inform,spanish food anywhere area
inform,spanish food area
inform,spanish food area
inform,spanish food area
inform,area
inform,price range
inform,polish food
inform,modern european food
inform,modern european food
inform,european food
inform,european food
inform,area
inform,dont care
inform,dont care
inform,im looking cheap restaurant serving mediterranean food
inform,want find restaurant west part town
inform,moroccan
inform,moderate
inform,im looking moderately priced restaurant serves labenese food
inform,want cantonese food
inform,vietnamese food
inform,price range
inform,want find restaurant center serve vietnamese food
inform,vietnamese food
inform,indonesian food
inform,indonesian food
inform,indian food
inform,east
inform,moderate
inform,european food
inform,european food
inform,dont care
inform,doesnt matter
inform,doesnt matter
inform,matter
inform,south
inform,south
inform,dont care
inform,cheap cheap restaurant
inform,dont care
inform,west
inform,west
inform,west
inform,west
inform,dont care
inform,im looking restaurant center serve swedish food
inform,dont care
inform,dont care
inform,swedish food
inform,swedish food
inform,center part town
inform,modern european food
inform,looking restaurant center
inform,uh serves catalan food
inform,catalan food
inform,restaurant center
inform,restaurant center
inform,italian food center
inform,italian food center
inform,im looking restaurant center part town
inform,belgium food
inform,asian oriental
inform,asian oriental
inform,
inform,dont care
inform,im looking restaurant east part town serves spanish food
inform,spanish
inform,spanish food
inform,spanish
inform,chinese food
inform,want caribbean restaurant thats moderately priced
inform,moderately priced restaurant south part town
inform,dont care
inform,restaurant
inform,cheap restaurant serving caribbean food
inform,spanish food
inform,spanish food
inform,spanish food
inform,spanish food
inform,dont care
inform,italian food
inform,spanish
inform,spanish food
inform,doesnt matter
inform,part
inform,range
inform,moderate
inform,expensive restaurant
inform,vegitarian
inform,asian oriental
inform,asian oriental
inform,west
inform,west
inform,asian oriental
inform,north
inform,east
inform,
inform,
inform,expensive
inform,expensive restaurant
inform,expensive restaurant
inform,australian food
inform,international food
inform,area
inform,price range
inform,looking restaurant north side town
inform,scandinavian food
inform,scandinavian food
inform,scandinavian
inform,asian
inform,asian
inform,asian
inform,asian
inform,south
inform,south
inform,expensive
inform,want expensive restaurant south part town
inform,
inform,expensive
inform,expensive
inform,im looking cheap restaurant east part town
inform,doesnt matter
inform,food
inform,im looking cheap polynesian food
inform,mediterranean food
inform,moderately priced restaurant
inform,north part town
inform,
inform,noise cheap restaurant
inform,doesnt matter
inform,south
inform,south
inform,south
inform,cheap
inform,wanted expensive restaurant
inform,south part town
inform,im looking restaurant center town serves russian food
inform,korean food
inform,korean food
inform,need cheap restaurant serving eritrean food
inform,eritrean food
inform,eritrean food
inform,im looking eritrean food
inform,im looking eritrean food
inform,im looking eritrean food
inform,im looking eritrean food
inform,eritrean food
inform,italian food
inform,dont care
inform,asian oriental
inform,looking restaurant serves spanish food
inform,dont care
inform,dont care
inform,cheap restaurant south part town
inform,im looking restaurant center town
inform,unusual food
inform,international food
inform,international food
inform,dont care
inform,want restaurant center
inform,singaporean
inform,want singaporean food
inform,center
inform,want find cheap restaurant serve
inform,swedish food
inform,bout indian
inform,indian type food
inform,part town
inform,moderately priced restaurant
inform,international food
inform,
inform,aristrain food
inform,aristrain food
inform,asian oriental
inform,area
inform,asian oriental
inform,
inform,cheap
inform,find something south side
inform,anything cheap
inform,doesnt matter
inform,im looking restaurant center part town serves creative food
inform,center part town
inform,looking restaurant center sales creative food
inform,mediterranean
inform,im looking restaurant center town serves mediterranean
inform,moderate
inform,cheap
inform,cheap
inform,east
inform,dont care
inform,east
inform,looking cheap restaurant north part town
inform,north part town
inform,cheap
inform,cheap price range
inform,north
inform,north
inform,north part town
inform,cheap price range
inform,im looking moderately priced resturant east part town
inform,dont care
inform,would like find expensive restaurant serves japanese food
inform,chinese food
inform,expensive restaurant
inform,expensive
inform,expensive price range
inform,expensive
inform,anything
inform,im looking cheap restaurants north part town
inform,kind food
inform,want restaurant center serve european food
inform,moderate
inform,im looking restaurant east part town serving swiss food
inform,im looking restaurant east part town serving chinese food
inform,chinese
inform,im looking restaurant serving chinese food
inform,im looking restaurant east part town serving chinese food
inform,moderately priced restaurant
inform,east part town
inform,would like international food please
inform,would like find restaurant area serving international food
inform,cheap restaurant
inform,cheap price range
inform,cheap price range
inform,cheap price range
inform,cheap
inform,cheap
inform,type food
inform,west
inform,west
inform,west
inform,fucking west
inform,west
inform,west
inform,restaurant east part town
inform,british food
inform,tuscan
inform,european
inform,
inform,moderately
inform,moderate
inform,want find expensive restaurant
inform,european food
inform,dont care
inform,expensive
inform,need restaurant east part town serves canape food
inform,canape
inform,canape
inform,canapes
inform,canapes food
inform,canapes
inform,canapes
inform,canapes
inform,canapes
inform,canapes
inform,canapes
inform,canape
inform,indian food
inform,east part town
inform,dont care
inform,want restaurant north part town serves moroccan food
inform,want restaurant north part town serves french food
inform,want restaurant north part town serves french food
inform,center
inform,vietnamese food
inform,vietnamese
inform,center
inform,turkish
inform,turkish food
inform,cheap
inform,cheap
inform,cheap price range
inform,expensive
inform,cant answer spanish
inform,vietnamese vietnamese food
inform,im looking moderately priced restaurant east part town
inform,dont care
inform,im looking expensive restaurant serve malaysian food
inform,korean food
inform,portuguese food noise
inform,noise area
inform,price range
inform,gastropub
inform,dont care
inform,expensive
inform,im looking italian restaurant east part town
inform,im looking restaurant serves singaporean food
inform,gastropub
inform,
inform,
inform,restaurant
inform,chineese
inform,chineese
inform,chineese
inform,east
inform,moderate
inform,im looking turkish food restaurant
inform,east part town
inform,id like expensive restaurant east part town
inform,asian
inform,would like find moderately priced restaurant serve greek food
inform,chinese food
inform,im looking restaurant serves chinese food
inform,care
inform,need moderately priced restaurant
inform,im looking cheap restaurant west part town
inform,dont care
inform,hungarian food
inform,hungarian
inform,hungarian
inform,hungarian food
inform,hungarian food
inform,im looking hungarian restaurant
inform,british
inform,british feed
inform,doesnt matter hungarian food
inform,looking hungarian food
inform,food
inform,hungarian food
inform,hungarian food
inform,im looking traditional food
inform,korean food
inform,place serves italian food
inform,id like moderately priced restaurant
inform,east part
inform,doesnt matter salad
inform,east
inform,east part town
inform,doesnt matter
inform,looking west town moderately priced
inform,west part town
inform,west
inform,moderately priced
inform,dont care
inform,west part town moderately priced
inform,im looking cheap restaurant south part town
inform,want cheap restaurant south part town
inform,dont care
inform,need restaurant area swedish food
inform,im looking restaurant serves gastropub food
inform,dont care
inform,dont care
inform,catalan food
inform,catalan food expensive
inform,dont care
inform,asian oriental
inform,uh mediterranean food
inform,uh doesnt matter
inform,uh center
inform,uh expensive
inform,moderately priced
inform,east
inform,dont care
inform,im looking moderately priced restaurant south part town
inform,dont care
inform,im looking romanian restaurant
inform,romanian food
inform,well chinese food
inform,east part town
inform,im kind looking french food
inform,area fine
inform,dont care
inform,im looking expensive restaurant south part town
inform,dont care
inform,im looking russian food
inform,european food
inform,dont care
inform,dont care
inform,restaurant west part town japanese food
inform,japanese
inform,west part town
inform,italian food west part town
inform,italian food west part town
inform,singaporean food
inform,would like singaporean food
inform,doesnt matter
inform,danish
inform,find place thai food
inform,um dont know
inform,dont know
inform,cough im looking expensive danish food
inform,thai food
inform,breath danish restaurants
inform,breath find danish restaurant
inform,thai
inform,thai food
inform,want thai food
inform,want restaurant
inform,want restaurant north part town serves swiss food
inform,indian food
inform,serves indian food
inform,moderate
inform,im looking expensive dr expensive restaurant serves canapes food
inform,food
inform,one serves asian oriental food
inform,im looking one serves asian oriental food
inform,area
inform,need restaurant north part town
inform,dont care
inform,moderate
inform,looking restaurant area
inform,restaurant serves moroccan food
inform,restaurant serves asian oriental food
inform,asian oriental
inform,doesnt matter
inform,dont care
inform,restaurant south part town
inform,cheap
inform,moderate
inform,
inform,south
inform,south
inform,moderate
inform,want moderately priced restaurant north part town
inform,
inform,doesnt matter
inform,im looking expensive restaurant serves vegetarian food
inform,im looking cheap restaurant east part town
inform,cheap price range
inform,west part town
inform,dont care
inform,moderately priced
inform,cheap restaurant east part town
inform,moderately priced
inform,jamcian food
inform,asian oriental
inform,need restaurant moderate price range
inform,doesnt matter
inform,north part town
inform,id like moderately priced restaurant south part town
inform,type
inform,cheap
inform,north
inform,italian
inform,im looking expensive restaurant serves vietnamese food
inform,vietnamese food price range
inform,spanish food
inform,spanish
inform,spanish
inform,center town
inform,center
inform,mexican food
inform,spanish food
inform,spanish food
inform,im looking expensive restaurant
inform,sells english food
inform,need expensive restaurant
inform,im looking expensive restaurant
inform,turkish restaurants
inform,need know restaurants serving turkish food
inform,want find restaurant west part town serves english food
inform,vietnamese type food
inform,dont care
inform,want find restaurant west part town serves vietnamese food
inform,spanish restaurant center
inform,dont care
inform,japanese food
inform,japanese
inform,east part town
inform,indian food
inform,east
inform,im looking restaurant south part town
inform,portuguese
inform,restaurant center
inform,irish food
inform,irish
inform,restaurant center
inform,restaurant center
inform,doesnt matter
inform,irish food
inform,irish food
inform,im looking restaurant serves traditional food
inform,north part town
inform,dont care
inform,cheap
inform,east part town
inform,matter
inform,matter
inform,matter
inform,dont care
inform,turkish food area
inform,anything
inform,
inform,looking cheap restaurant north part town
inform,type food
inform,eritrean food
inform,eritrean
inform,dont care
inform,eritrean
inform,eritrean
inform,okay uh spanish food
inform,spanish food
inform,im looking spanish food
inform,dont care
inform,im looking cheap restaurant serves welsh food
inform,mediterranean food
inform,restaurant
inform,spanish food
inform,spanish food
inform,spanish food
inform,restaurant serving spanish food
inform,spanish food
inform,noise would like find moderately priced restaurant south town
inform,type food
inform,im looking restaurant east part town serve greek food
inform,indian food
inform,
inform,im looking moderately priced restaurant
inform,doesnt matter
inform,id like hungarian food restaurant centre part town
inform,noise hungarian
inform,hungarian food
inform,either one
inform,price range
inform,place serves turkish food
inform,price range
inform,price range
inform,turkish food price range
inform,price range
inform,looking moderately priced restaurant east part town
inform,kind food
inform,austrian food west part town
inform,indian food
inform,indian food west part town
inform,indian food west part town
inform,want want indian food
inform,unintelligible food
inform,indian food west part town
inform,want indian food
inform,indian food west part town
inform,dont care
inform,east
inform,expensive
inform,expensive
inform,east
inform,vietnamese
inform,east
inform,would like moderately priced restaurant serving african food
inform,wanted moderately priced
inform,im looking
inform,spanish food
inform,spanish food
inform,dont care
inform,dont care
inform,hungarian
inform,west side
inform,indian
inform,russian food
inform,french food
inform,north
inform,portuguese food
inform,portuguese
inform,dont care
inform,dont care
inform,uh moderate restaurant south part town
inform,doesnt matter
inform,moderate
inform,cheap restaurant
inform,north part town
inform,looking something cheap east part town
inform,moderately priced south town
inform,moderate price range
inform,uh
inform,danish food
inform,danish
inform,danish
inform,danish
inform,vietnamese
inform,vietnamese
inform,west part town
inform,im looking expensive restaurant east part town
inform,
inform,im looking cheap restaurant west part town
inform,dont care
inform,world food
inform,indian food
inform,east
inform,dont care
inform,vietnamese center part town
inform,vietnamese
inform,im looking moderately priced restaurant south part town
inform,dont care
inform,mediterranean food
inform,dont care
inform,dont care
inform,dont care
inform,want indian food restaurant moderate priced
inform,indian
inform,doesnt matter
inform,need restaurant serves turkish food
inform,dont care
inform,dont care
inform,catalonia east part town
inform,catalonia food
inform,chinese
inform,chinese food
inform,may expensive restaurant
inform,canapes
inform,doesnt matter
inform,south part town
inform,expensive
inform,im looking restaurant west part town serves crossover food
inform,moderately priced restaurant north part town
inform,would like africa restaurant center
inform,would like african restaurant center town
inform,gastro pub food
inform,gastro pub food
inform,dont care
inform,dont care
inform,moroccan food
inform,doesnt matter
inform,
inform,expensive
inform,expensive
inform,expensive
inform,cheap
inform,expensive
inform,im looking cheap restaurant east part town
inform,moderately priced restaurant south part town
inform,dont care
inform,african food
inform,african
inform,dont care
inform,african
inform,looking cheap restaurant east part town
inform,cheap
inform,moderately priced south part town
inform,type
inform,unusual food
inform,french food
inform,id like moderately priced restaurant west part town
inform,dont care
inform,im looking restaurant south part town serves creative food
inform,chinese food
inform,need chinese food
inform,im looking
inform,chinese restaurant south part town
inform,dont care
inform,west part town cheap
inform,cheap
inform,cheap
inform,cheap
inform,im looking cheap restaurant south part town
inform,would like expensive restaurant south part town
inform,doesnt matter
inform,cheap restaurant
inform,anything
inform,south
inform,restaurant serves creative food
inform,west
inform,west
inform,creative food
inform,italian food west part town
inform,dont care
inform,looking cheap restaurant west part town
inform,doesnt matter
inform,cheap mexican food
inform,italian food
inform,cheap
inform,area
inform,im looking cheap restaurant north part town
inform,cheap restaurant
inform,cheap
inform,cheap food
inform,cheap food
inform,cheap
inform,food
inform,cheap food
inform,restaurants north part town
inform,north part town
inform,restaurants
inform,food
inform,north part town
inform,inexpensive
inform,inexpensive
inform,moderately priced
inform,cheap
inform,unintelligible restaurant west part town
inform,moderately priced
inform,doesnt matter
inform,im looking moderately priced restaurant north part town
inform,dont care
inform,im looking cheap restaurant west part town
inform,doesnt matter
inform,im looking restaurant north part town
inform,greek food
inform,indian food
inform,moderately priced restaurant serves vietnamese food
inform,want moderately priced restaurant
inform,want asian oriental food
inform,moderate
inform,cheap restaurant south part town
inform,
inform,im looking moderately priced restaurant serves greek foo
inform,greek
inform,thats important
inform,information matter
inform,dont care
inform,greek food moderate
inform,dont care
inform,greek restauran
inform,dont care
inform,moderately price range
inform,greek greek food moderately price range
inform,im searching turkish food
inform,would like irish food north part town
inform,chinese food
inform,cheap
inform,cheap price range
inform,cheap price range
inform,crossover restaurant west part town
inform,crossover
inform,crossover food
inform,care
inform,want moderately priced restaurant north part town
inform,type
inform,indian food west part town
inform,indian
inform,dont care
inform,im looking restaurant center town
inform,malaysian
inform,mediterranean food
inform,mediterranean food
inform,mediterranean food
inform,center
inform,center
inform,center town
inform,dont care
inform,im looking cheap restaurant west part town
inform,dont care
inform,im looking restaurant area serves belgian food
inform,im looking restaurant serves gastropub food
inform,dont care
inform,east
inform,moderate
inform,anything
inform,want find moderately priced restaurant west part town
inform,type
inform,cheap restaurant
inform,
inform,south
inform,south
inform,cheap
inform,enlish
inform,mediterranean
inform,mediterranean
inform,german food centre town
inform,center
inform,center town
inform,korean
inform,korean food
inform,want singaporean food restaurant
inform,singapore
inform,want singaporean food restaurant center
inform,singaporean
inform,italian food
inform,want italian food
inform,want italian restaurant center
inform,expensive restaurant breath
inform,dont care
inform,east
inform,spanish food
inform,north part town
inform,asian
inform,asian oriental
inform,need moderately priced restaurant south part town
inform,doesnt matter
inform,uh italian food
inform,okay uh forget get restaurant serving italian food
inform,im looking italian restaurant
inform,uh west part town
inform,um medium price range
inform,uh cheap moderate
inform,okay international food
inform,dont care
inform,dont care
inform,greek food east part town
inform,greek
inform,chinese
inform,chinese food east part town
inform,chinese food east part town
inform,chinese oriental
inform,east part town
inform,chinese food
inform,moderately priced restaurant
inform,
inform,
inform,moderately
inform,east
inform,want british food
inform,east side
inform,need restaurant west part town serves crossover food
inform,vietnamese food
inform,scottish
inform,modern european food
inform,european food
inform,care
inform,im looking cheap restaurant
inform,world food
inform,portuguese food
inform,portuguese food
inform,dont care
inform,id like cheap restaurant south part town
inform,type food
inform,cheap
inform,im looking restaurant south part town serve scandinavian food
inform,chinese food
inform,dont care
inform,unusual food
inform,unusual
inform,european
inform,city center
inform,cheap
inform,cheap
inform,cheap
inform,cheap
inform,moderate
inform,want expensive restaurant east part town
inform,doesnt matter
inform,im looking restaurant east part town serves indonesian food
inform,indian restaurant
inform,im looking indian restaurant
inform,doesnt matter
inform,breath would like port portuguese food
inform,north
inform,south
inform,west
inform,west
inform,east
inform,centre
inform,centre
inform,im looking moderately priced restaurant
inform,id like south part town
inform,uh im looking expensive restaurant east part town
inform,type food
inform,im looking moderately priced restaurant south part town
inform,kind
inform,modern european food
inform,austria asian food
inform,australia asian food
inform,im looking cheap restaurant east part town
inform,north part town
inform,traditional food
inform,asian oriental
inform,asian
inform,would like find expensive restaurant south part town
inform,care
inform,moderate restaurant east part town
inform,doesnt matter
inform,persian restaurant north part town
inform,chinese food
inform,chinese food
inform,
inform,moderate
inform,portugese
inform,price range
inform,anything
inform,area
inform,im looking indian food east part town
inform,dont care
inform,im looking bistro food
inform,asian oriental
inform,asian oriental
inform,
inform,dont care
inform,moderate
inform,expensive restaurant
inform,south part town
inform,im looking cheap restaurant north town
inform,dont care
inform,austallison
inform,austallison
inform,gastropub
inform,
inform,moderate
inform,moderate
inform,would like restaurant south part town
inform,cuban food
inform,im looking vegetarian food price range
inform,international food
inform,price range
inform,area
inform,im looking restaurant east part town serves chinese food
inform,chinese
inform,want expensive restaurant serves portuguese food
inform,north american food
inform,cheap restaurant south part town
inform,cheap
inform,dont care
inform,im looking restaurant center town serves romanian food
inform,thai food
inform,west part town moderatley price
inform,dont care
inform,west
inform,moderately
inform,im looking restaurant west part town
inform,australian
inform,would like thai food
inform,im looking thai restaurant
inform,im looking thai restaurant
inform,want thai food
inform,im looking thai food
inform,im looking thai food
inform,want find moderately priced restaurant west part town
inform,im looking moderately priced restaurant west part town
inform,expensive australian restaurant
inform,expensive french restaurant
inform,french
inform,
inform,im looking expensive restaurant east part town
inform,kind
inform,restaurant center serves spanish food
inform,center
inform,restaurant center spanish food
inform,moderate
inform,food
inform,looking restaurant east part town
