label,text
inform,im looking for an expensive restaurant in the east part of town
inform,i dont care
inform,i would like asian oriental
inform,uh vietnamese
inform,mexican food
inform,any kind of food
inform,looking for a sea food restaurant
inform,vietnamese food
inform,doesnt matter
inform,i dont care
inform,moderately priced restaurant that serves thai food
inform,any
inform,italian
inform,moderately priced
inform,east
inform,let me get some world food and i dont care about the price range
inform,i need a restaurant that
inform,australian
inform,i dont care
inform,i want a moderately priced restaurant in the west part of town
inform,im looking for a restaurant in the south part of town that serves jamaican food
inform,indian food
inform,moderate
inform,european food
inform,moderately
inform,moderate
inform,indian food noise
inform,catalonia food
inform,i dont care
inform,chinese food
inform,looking for a cheap restaurant east part of town
inform,im looking for something serves japanese food
inform,french food
inform,dont care
inform,in the west part of town
inform,i do not care
inform,any
inform,any
inform,south part of town
inform,it doesnt matter
inform,moderately priced
inform,any
inform,i dont care
inform,how bout one that serves portuguese food and is cheap
inform,east
inform,im looking for bistro food
inform,any
inform,any
inform,im looking for a moderately priced restaurant and it should serve polynesian food
inform,english food
inform,moderately
inform,european
inform,austral asian
inform,asian food
inform,north part of town austral asian food
inform,indian food
inform,spanish food in any area
inform,im looking for a restaurant serving chinese food
inform,doesnt matter
inform,i want to find a expensive restaurant in the south part of town
inform,i would like to find a restaurant in any area serving international food
inform,im looking for a cheap restaurant
inform,dont care whats the phone number
inform,im looking for an expensive restaurant
inform,swedish
inform,any
inform,any type
inform,any
inform,south
inform,dont care
inform,world food
inform,expensive
inform,okay ah how bout portuguese
inform,cheap restaurant
inform,south
inform,i dont care
inform,im looking for cheap german food
inform,uh any area
inform,for something moderately priced on the east part of town
inform,french food
inform,barbecue food west part of town
inform,afghan
inform,north
inform,any
inform,european
inform,cheap restaurant
inform,moderate restaurant catalan food
inform,dont care
inform,im looking for a restaurant in the center part of town that serves creative food
inform,breath expensive
inform,cheap restaurant
inform,restaurant in the east part of town japanese
inform,uh east
inform,west
inform,expensive restaurant in the east
inform,uh world food
inform,hi id like a moderately priced restaurant in the north
inform,caribbean food
inform,im looking for a moderately priced restaurant in the south
inform,south
inform,eritrean
inform,west part of town
inform,indian type of food
inform,im looking for a restaurant in the north part of town
inform,south
inform,cuban
inform,hungarian food
inform,id like it to be in the south part of town
inform,italian
inform,i dont care
inform,european food
inform,i dont care
inform,asian
inform,food
inform,swiss
inform,im looking for a cheap restaurant in the north part of town
inform,im looking for a moderate priced restaurant serving jamaican food
inform,any kind of food
inform,french
inform,turkish type of food
inform,tuscan
inform,italian food
inform,a cheap restaurant
inform,i got to find a cheap restaurant that serves mexican food
inform,id like to find a restaurant that serves afghan food
inform,im looking for a restaurant in the center of town that serves romanian food
inform,im looking for a restaurant serving lebanese food
inform,im looking for a moderately priced restaurant
inform,im looking for a moderately priced restaurant in the south part of town
inform,noise i want to find a restaurant that ser
inform,doesnt matter west part of town
inform,is there one that serves creative food
inform,any type
inform,jamaican
inform,expensive restaurant
inform,it doesnt matter
inform,polynesian food
inform,doesnt matter
inform,cheap
inform,any
inform,i do not care
inform,expensive
inform,persian food
inform,south
inform,im looking for a place that serves mexican food
inform,dont care
inform,italian food west part of town
inform,any
inform,i dont care
inform,pan asian
inform,an expensive restaurant
inform,anything
inform,any area
inform,south
inform,any kind
inform,moderate
inform,any fine
inform,italian restaurant
inform,vietnamese food
inform,any
inform,any part of town
inform,restaurant in center
inform,moderate
inform,i need a restaurant in the east part of town that serves world food
inform,any
inform,moderate
inform,im looking for a restaurant in the west part of town
inform,korean
inform,indonesian food
inform,i dont care
inform,moderately priced
inform,im looking for something in the south part of town that serves creative
inform,looking for something cheap in the north side of town
inform,unintelligible restaurant
inform,im looking for a modertley priced restaurant in the south
inform,im looking for a cheap restaurant in the north part of town
inform,uh cheap restaurant in the north part of town
inform,gastropub food
inform,i would like a restaurant
inform,it doesnt matter
inform,cheap
inform,jamaican food
inform,cheap restaurant
inform,moderate
inform,a vietnamese
inform,im looking for a moderately priced restaurant and it should serve
inform,mediterranean restaurant in any area
inform,if theres no persian food about about chinese
inform,cheap
inform,dont care
inform,i want a cheap restaurant in the south part of town
inform,east part of town
inform,i want a restaurant in the north
inform,any type
inform,in the south part of town
inform,im looking for a moderately priced restaurant that serves
inform,im looking for an expensive restaurant
inform,moderate
inform,food
inform,australian food
inform,im looking for a restaurant in the west part of town that serves crossover food
inform,noise i am looking for a moderately priced restaurant unintelligible
inform,expensive north american
inform,scandinavian food
inform,swedish food
inform,dont care
inform,italian
inform,doesnt matter
inform,cheap
inform,im looking for a moderately priced restaurant serving fusion food
inform,i am looking for an expensive restaurant in the south part of town
inform,indian
inform,uh any
inform,afghan food
inform,thai
inform,european
inform,afghan food
inform,im looking for a restaurant in the east part of town
inform,asian
inform,south
inform,chinese
inform,im looking for a cheap restaurant that serves
inform,mediterranean food
inform,swedish food
inform,south
inform,traditional food
inform,portuguese
inform,expensive australian restaurant
inform,moderate
inform,it doesnt matter
inform,portuguese food
inform,vietnamese in the center part of town
inform,im looking for vietnamese food
inform,cheap
inform,something serving swiss food
inform,cheap price range
inform,im looking for an expensive restaurant
inform,im looking for a restaurant in the south part of town serving
inform,cheap
inform,portuguese food in the south part of town
inform,asian oriental food
inform,scottish food
inform,turkish
inform,chinese restaurant
inform,creative food
inform,i dont care
inform,asian oriental
inform,i need an expensive restaurant in the south part of town
inform,it doesnt matter
inform,i am looking for sweedish food
inform,dont care
inform,european
inform,east
inform,it doesnt matter
inform,im looking for a restaurant in the north part of town that serves belgian food
inform,arotrian
inform,scandinavian food
inform,expensive
inform,west part of town
inform,place that serves portuguese food
inform,i am looking for an expensive restaurant that serves australian food
inform,thai food
inform,dont care
inform,im looking for an expensive restaurant that serves portuguese food
inform,west part of town
inform,indian type of food
inform,european food
inform,italian food
inform,fusion food
inform,i dont care
inform,center
inform,chinese food
inform,can i get tuscan foo
inform,cheap
inform,expensive restaurant
inform,i want to find a restaurant in the center and it should serve lebanese food
inform,west
inform,im looking for a moderately priced
inform,dont care
inform,cheap
inform,im looking for a cheap restaurant
inform,looking for a restaurant in the south part of town that serves australian food
inform,im looking for a restaurant in the east part of town that serves canapes
inform,british food
inform,south
inform,cheap in the east part of town
inform,moderate
inform,what about asian food
inform,im looking for a moderately priced restaurant in the south part of town
inform,i dont care
inform,spanish
inform,any
inform,dont care
inform,indian food
inform,cheap restaurant
inform,looking for a cheap restaurant in the east part of town
inform,north
inform,thai food
inform,expensive
inform,a cheap restaurant that serves basque food
inform,serving mediterranean food
inform,uh creative food
inform,uh expensive
inform,any type of area
inform,any
inform,restaurant in north part of town
inform,jamaican food
inform,im looking for a moderately priced restaurant in the
inform,irish
inform,center
inform,im looking for an expensive restaurant that serves mediterranean food
inform,west
inform,moderate
inform,world food
inform,australian food
inform,moderately priced in the west part of town
inform,looking for a restaurant
inform,korean
inform,afghan noise
inform,the center
inform,spanish food
inform,cheap
inform,id like a restaurant that serves thai food
inform,romanian food
inform,expensive french
inform,doesnt matter
inform,dont care
inform,im looking for expensive restaurants that serve mediterranean food
inform,european
inform,i dont care
inform,i would like indian food
inform,noise north part of town
inform,what asian oriental food
inform,i need a restaurant in the east part of town
inform,danish
inform,is there any serving vietnamese
inform,looking for something cheap
inform,north american food
inform,indian food
inform,korean food
inform,it doesnt matter
inform,any price range
inform,east
inform,asian oriental food
inform,i want to find a cheap restaurant in the south part of town
inform,looking for a restaurant in any area
inform,vietnamese food
inform,south
inform,north
inform,spanish food
inform,moderately priced in the west part of town
inform,turkish
inform,expensive
inform,i want a restaurant in the center of town that serves vinesha
inform,i dont care
inform,it doesnt matter
inform,spanish food
inform,italian food
inform,hungarian food
inform,expensive
inform,asian oriental food
inform,asian
inform,traditional food
inform,something moderately priced
inform,a moderately priced restaurant in the west part of town
inform,any kind of food
inform,well what about chinese food
inform,indian
inform,any price range
inform,north creative
inform,moderately priced restaurant north part of town
inform,im looking for a moderately priced restaurant that serves international
inform,turkish
inform,romanian
inform,european
inform,find australian restaurant in north part of town
inform,food
inform,uh italian
inform,i dont care
inform,i want a moderately priced restaurant that
inform,english food
inform,doesnt matter
inform,romanian
inform,dont care
inform,food
inform,im looking for a moderately priced restaurant in the east part of town
inform,pan asian food
inform,any
inform,danish
inform,im looking for a restaurant in the center of town
inform,i dont care
inform,gastropub food
inform,dont care
inform,italian
inform,doesnt matter
inform,if there is no such venue how about vietnamese type of food
inform,looking in the west of town moderately priced
inform,im looking for a restaurant serving pan asian foo
inform,west
inform,im looking for a restaurant that serves mexican food
inform,im looking for a moderately priced restaurant in the west part
inform,i want a restaurant in the center part of town that serves traditional food
inform,it doesnt matter
inform,christmas food
inform,doesnt matter
inform,center
inform,south part of town
inform,turkish food
inform,i want an indian food restaurant moderate priced
inform,asian restaurant
inform,it doesnt matter
inform,a restaurant
inform,unusual food
inform,i am looking for a cheap restaurant in the west part of town
inform,restaurant
inform,the south
inform,i dont care
inform,doesnt matter
inform,i dont care what price range
inform,any range is fine
inform,im looking for an ex
inform,north part of town
inform,any
inform,iam looking for a restaurant that serves portuguese food
inform,im looking for moderate priced restaurant in the west
inform,dont care
inform,any
inform,ok what about indian
inform,any type
inform,i dont care
inform,um italian
inform,it doesnt matter
inform,center
inform,cheap
inform,british food
inform,i dont care
inform,i want to find an expensive restaurant that serves korean food
inform,african food
inform,im looking for a cheap restaurant
inform,im looking for a cheap restaurant in the west part of town
inform,south
inform,korean
inform,indian food
inform,european food
inform,expensive
inform,um it doesnt matter its for a cheap restaurant
inform,south of town
inform,european food any price
inform,id like a european food
inform,any
inform,cantonese food
inform,im looking for a cheap restaurant in the west part of town
inform,a moderately priced restaurant
inform,id like a moderately priced restaurant in the west part of town
inform,im looking for a restaurant that serves thai food
inform,any area
inform,i need a restaurant in the center of town that includes international food
inform,im looking for a cheap restaurant in the west part of town
inform,find restaurant serving asian oriental
inform,i dont care
inform,any of town
inform,expensive restaurant
inform,any
inform,in the north part of town that serves
inform,fusion food
inform,kosher
inform,i want to find a restaurant in the center
inform,uh doesnt matter expensive
inform,indian food
inform,i want to find a restaurant in the west part of town that serves vietnamese food
inform,west
inform,spanish
inform,im looking for british food
inform,european food
inform,center
inform,expensive restaurant
inform,the east part of town
inform,the north
inform,gastropub food
inform,i dont care
inform,i want a malaysian restaurant
inform,south part of town
inform,moderate
inform,south
inform,i am looking for a cheap restaurant and it should be in the west part of town
inform,im looking for a restaurant in the west part of town and it sh
inform,indian type food
inform,im looking for a moderately priced
inform,moderately
inform,doesnt matter
inform,bistro food
inform,im looking for an expensive restaurant and it should be in the south part of town
inform,im looking for a cheap restaurant in the west part of town
inform,im looking for a restaurant in the north part of town
inform,um gastropub food
inform,im looking for a restaurant serving
inform,id like to find a restaurant in any area serving mediterranean food
inform,it doesnt matter
inform,how bout asian oriental
inform,vietnam
inform,any
inform,i would like a moderately priced restaurant
inform,i dont care
inform,korean
inform,it doesnt matter
inform,moderately priced any foo
inform,japanese food
inform,dont care
inform,kosher for in the central
inform,moderate
inform,any
inform,british food
inform,doesnt matter
inform,noise any price range
inform,european food
inform,thai food
inform,cheap restaurant
inform,dont care
inform,what about vietnamese
inform,im looking for a moderately priced restaurant
inform,moderate price range
inform,international food
inform,moderately priced
inform,modern european
inform,im looking for a restaurant in the south of town serving chinese food
inform,thai
inform,mediterranean
inform,im looking for an expensive restaurant that serves australian food
inform,russian food
inform,any type
inform,i dont care
inform,international food
inform,french
inform,european food expensive restaurant
inform,any
inform,im looking for a restaurant in the west part of town that serves
inform,any kind
inform,breath id like a moderately priced restaurant that serves thai food
inform,i do not care
inform,im looking for a cheap vietnamese restaurant
inform,i dont care
inform,im looking for russian food
inform,im looking for a moderately priced restaurant in the north part of town
inform,asian oriental
inform,i dont care
inform,the south part of town
inform,can i have an expensive restaurant
inform,im looking for a restaurant in the south part of town
inform,the center of town
inform,venue
inform,pan asian
inform,im looking for a restaurant on the east part of town that serves scandinavia food
inform,restaurant that serves korean food
inform,im looking for a restaurant in the center of town
inform,dont care
inform,turkish food
inform,i dont care
inform,any thing
inform,i want a restaurant in the west part of town that serves venetian food
inform,i dont care
inform,food from thailand
inform,south
inform,any part
inform,it doesnt matter
inform,i want gastropub
inform,i dont care
inform,i dont care
inform,im looking for a restaurant in the north part of town that serves traditional food
inform,cheap restaurant mediterranean food
inform,danish
inform,cheap restaurant
inform,im looking for a restaurant that serves modern european food
inform,restaurant in the north part of town
inform,im looking for a restaurant serving chinese food
inform,for a cheap restaurant in the south part of town
inform,west part of town creative food
inform,thai food
inform,cheap restaurant in the west part of town
inform,i dont care
inform,any
inform,indian restaurant
inform,i dont care tv_noise
inform,european
inform,north
inform,expensive
inform,east
inform,a cheap restaurant in the west part of town
inform,expensive
inform,korean food expensive
inform,korean food
inform,i dont care
inform,british food
inform,cheap restaurant in the north part of town
inform,austrian food
inform,cheap restaurant in the north part of town
inform,doesnt matter
inform,thai type food
inform,anything
inform,cantonese food
inform,dont care
inform,expensive
inform,any price range
inform,north american
inform,thai food
inform,i need to find a french restaurant
inform,tuscan food
inform,breath id like a cheap restaurant in the south part of town
inform,i dont care
inform,barbecue food
inform,expensive european food
inform,moderate
inform,turkish
inform,i need a mexican restaurant
inform,any area
inform,id like a cheap restaurant in the south part of town
inform,i dont care
inform,whats a cheap restaurant in the west
inform,any
inform,halal
inform,south
inform,dont care
inform,can i get a moderately priced restaurant in the north
inform,i am looking for belgium food
inform,italian food instead
inform,moderately priced international food
inform,italian food
inform,moderate
inform,any food
inform,turkey food
inform,breath a cheap restaurant in the north part of town
inform,any
inform,tailand
inform,dont care
inform,im looking for an expensive restaurant serving kitalian food
inform,korean food expensive
inform,south
inform,an expensive restaurant serving cantonese food
inform,east
inform,catalan
inform,expensive
inform,any
inform,i want a moderately priced restaurant in the west part of town
inform,east
inform,im looking for a restaurant in the west part of town serving italian food
inform,doesnt matter
inform,cheap
inform,any
inform,im looking for a cheap restaurant in the north part of town
inform,im looking for a restaurant in the west part
inform,serving romania food
inform,im looking for an expensive restaurant
inform,moderately priced restaurant
inform,canape
inform,i want an expensive restaurant in the east part of town
inform,and asian
inform,moderately priced
inform,im looking for an expensive restaurant and it should serve malaysian food
inform,looking for a restaurant in the west part of town
inform,north part of town
inform,id like a restaurant in the south part of town
inform,center part of town
inform,dont care
inform,eritrean food
inform,i dont care
inform,gastropub
inform,i dont care
inform,indian food
inform,asian oriental
inform,any price range
inform,yea im looking for an expensive
inform,japanese food
inform,cheap
inform,chinese
inform,it doesnt matter
inform,im looking for
inform,cheap
inform,cheap
inform,expensive restaurant in the south of town
inform,dont care
inform,international food
inform,west part of town moderately priced
inform,im looking for a moderately priced restaurant that serves labenese food
inform,i need a restaurant that serves thai food
inform,north part of town
inform,im looking for african food
inform,any
inform,moderately priced spanish restaurant
inform,south
inform,hungarian food
inform,east
inform,the west side
inform,south
inform,pan asian food
inform,caribbean food
inform,the south part of town
inform,corsica
inform,austral asian
inform,south
inform,expensive
inform,i need a place that serves spanish food
inform,cheap restaurant serves spanish food
inform,noise how bout thai
inform,any kind of food
inform,east
inform,australian food
inform,im looking for a restaurant in the east part of town
inform,expensive
inform,any where
inform,turkish food
inform,im looking for a restaurant in the east part of town that serves afghan food
inform,italian food
inform,any range
inform,cuban
inform,im looking for a restaurant that serves austral austrian food
inform,center
inform,south
inform,moderately priced
inform,im looking for a restaurant that serves danish food
inform,in the center part of town
inform,moderately priced in the north part of town
inform,umh i dont care noise
inform,asian
inform,uh cheap restaurant serving scandinavian food
inform,free food
inform,im looking for a modreately
inform,food
inform,in the center
inform,i dont care
inform,creative
inform,spanish food
inform,i want a restaurant in the north part of town that serves french food
inform,asian oriental food
inform,vegetarian
inform,doesnt matter
inform,cheap
inform,cantonese
inform,international food
inform,im looking for a moderately priced restaurant serving fusion food
inform,im looking for a restaurant in the north part of town
inform,english food
inform,moderately priced restaurant in the north part of town
inform,uh what about modern european
inform,dont care
inform,change that to any price range
inform,north
inform,im looking for an italian restaurant
inform,center of town
inform,canapes food
inform,it doesnt matter
inform,cantonese food
inform,music im looking for a moderately priced restaurant in the south part of town please
inform,dont care moderate
inform,im looking for a cheap restaurant in the south part of the town
inform,uh doesnt matter
inform,serves turkish food
inform,moderate
inform,i dont care
inform,persian food
inform,im looking for a cheap restaurant in the west part of town
inform,im looking for an expensive restaurant serving turkish food
inform,a cheap mexican restaurant
inform,moderately
inform,jamaican
inform,gastropub
inform,the west part of town
inform,like to find a moderately priced restaurant in the west part of town
inform,i am looking for a moderate priced restaurant
inform,moderate
inform,any
inform,north part of town
inform,doesnt matter
inform,south
inform,restaurant in any area thats
inform,im looking for a moderately priced restaurant that serves sea food
inform,im looking for a restaurant in the east part of town that serves indian food
inform,im looking for a restaurant in the south part of town serve international food
inform,west
inform,in the north part of town
inform,moderate priced restaurant that serves indian food
inform,north american type of food
inform,thai food
inform,cheap
inform,i want a moderately priced cantonese restaurant
inform,i want a european restaurant in the center part of town
inform,cheap
inform,serves lebanese food
inform,i dont care
inform,south
inform,thai food
inform,i want to find a moderately priced restaurant
inform,cheap restaurant south part of town
inform,find me a moderately priced restaurant in the west part of town
inform,dont care
inform,im looking for jamaican food in the south part of town
inform,catalan food north part of town
inform,indian food
inform,i dont care
inform,in the west part of town
inform,breath im looking for a restaurant in the south part of town that serves malaysian food
inform,persian
inform,cheap
inform,im looking for a restaurant that serves french food
inform,austro food
inform,east
inform,and okay and vietnamese food thank you
inform,polynesian
inform,im looking for a moderately priced restaurant
inform,any price range
inform,turkish
inform,im looking for a moderately priced restaurant in the north part of town
inform,food
inform,i want to find a cheap restaurant and it should serve scandinavian food
inform,im looking for european food
inform,im looking for restaurant that serves portuguese food
inform,i dont care
inform,i would like a cheap restaurant in the south part of town
inform,im looking for a cheap restaurant in the west part of town
inform,anything
inform,i want to find a moderate priced restaurant that serves
inform,that serves traditional food
inform,moderate
inform,afghan food
inform,unintelligible food
inform,canapes
inform,afghan
inform,i dont care
inform,east part of town
inform,south
inform,id like to find a restaurant serving portuguese food
inform,any area
inform,cheap portugeuse
inform,looking for a restaurant in the south part of town
inform,i dont care
inform,something serving swiss food
inform,seafood
inform,north
inform,east part
inform,dont care
inform,i want a moderately priced restaurant in the south part of town
inform,what asian oriental type of food
inform,want indian food
inform,expensive
inform,i dont care
inform,moderately priced danish food
inform,cheap restaurant
inform,can i have an expensive restaurant
inform,looking for a restaurant in the center of town that sells french
inform,north
inform,any anything else
inform,thai food
inform,moderate
inform,moderate
inform,im looking for a restaurant that serves
inform,i dont care
inform,expensive
inform,north
inform,any kind
inform,looking for romanian food in the east part of town
inform,cheap restaurant that serves turkish food
inform,a restaurant in the south part of town serving italian food
inform,any
inform,cheap
inform,cheap food
inform,east
inform,anything
inform,im looking for a restaurant in the south part of town
inform,expensive restaurants
inform,food
inform,looking for caribbean food
inform,i dont care
inform,gastropub food
inform,any
inform,im sorry i meant creative food
inform,im looking for a cheap restaurant in the south part of town
inform,any type
inform,greek food
inform,any part of town
inform,european food
inform,sea food
inform,persian restaurant in the north part of town
inform,indonesian food
inform,european
inform,expensive
inform,christmas food
inform,expensive
inform,i want to find a cheap restaurant in the south part of town
inform,dont care
inform,european
inform,the east
inform,im looking for a cheap restaurant that serves jamaican food
inform,down town
inform,im looking for an african restaurant
inform,indian food
inform,expensive
inform,expensive restaurant
inform,i dont care
inform,north
inform,the south part of town
inform,air tran
inform,any price range
inform,east
inform,im looking for a restaurant in the west part of town that serves canape food
inform,dont care
inform,east
inform,gastro pub
inform,asian oriental food
inform,venetian food
inform,indian
inform,im looking for moderately priced restaurant that serves world food
inform,i want spanish food
inform,im looking for an expensive restaurant that serves korean
inform,barbecue food
inform,uh that serves catalan food
inform,i want to find a moderately priced restaurant that serves cuban food
inform,im looking for a moderately priced restaurant
inform,i wanna find a moderately priced restaurant in the east part of t
inform,moroccan
inform,asian oriental
inform,gastropub
inform,um im looking for something in the west thats moderately priced
inform,indian food
inform,dont care
inform,im looking for a moderately priced restaurant in the south part of town
inform,seafood
inform,a cheap restaurant
inform,i need it in the north part of town
inform,jamaican
inform,british food
inform,any
inform,moderate
inform,moderate price
inform,east
inform,chinese food
inform,i dont care
inform,find me a restaurant serving italian food
inform,could i find an expensive restaurant that serves european food please
inform,gastropub food
inform,cuban
inform,any area
inform,i am looking for a moderate priced restaurant in the west of town
inform,cheap jamaican
inform,i need a persian restaurant in the south part of town
inform,find me italian food
inform,north
inform,i dont care
inform,im looking for a restaurant that serves mediterranean food
inform,im looking for a cheap restaurant that serves tuscan food
inform,im looking for a restaurant in the south part of town
inform,dont care
inform,any
inform,any
inform,im looking for a cheap restaurant that serves irish food
inform,expensive
inform,east
inform,im looking for a cheap restaurant
inform,turkish food
inform,i dont care
inform,thai food
inform,i would like traditional food in the south part of town
inform,traditional food
inform,im looking for cheap restaurants in the north part of town
inform,korean
inform,moderate restaurant in the south part of town
inform,does not matter
inform,vegetarian food
inform,belgium food
inform,noise ease part of town east
inform,the south part
inform,british
inform,east
inform,irish food
inform,european european
inform,dont care
inform,im looking for a moderately priced restaurant that serves
inform,looking for a restaurant in any area that serves mediterranean
inform,west part of town
inform,im looking for cheap japanese food
inform,i dont care
inform,i dont care
inform,expensive
inform,restaurant
inform,im looking for a restaurant in the center of town
inform,any is okay
inform,center of town
inform,gastropub
inform,mediterranean
inform,dont care
inform,what about irish food
inform,talian food
inform,creative food
inform,can i get swedish food
inform,i dont care
inform,looking for something on the south side
inform,canape
inform,italian food
inform,im looking for a restaurant that serves african food
inform,doesnt matter
inform,im looking for a restaurant that serves thai food
inform,find me a moderately priced restaurant in
inform,indian food
inform,any
inform,breath how bout north part of town
inform,korean food
inform,east part
inform,east
inform,portuguese
inform,chinese food
inform,i dont care
inform,cheap restaurant in the east part of town
inform,i dont care
inform,noise im looking for a moderately priced restaurant
inform,im looking for vietnamese food in the north part of town
inform,i dont care but i want it to be in the east part of town
inform,vietnamese food
inform,east
inform,spanish food
inform,french
inform,and moderately priced
inform,moderate
inform,it should serve caribbean food
inform,any
inform,thai food
inform,indian food
inform,i dont care
inform,the east part of town
inform,moderate
inform,gastropub food
inform,i would like to find an expensive restaurant serving
inform,can you tell me about an expensive restaurant in the south
inform,im looking for a restaurant in the south part of town
inform,moderate
inform,modern european
inform,i dont care
inform,im looking for a restaurant that serves m
inform,chinese food
inform,unusual food
inform,turkish food
inform,european food
inform,im looking for cheap food in the north of town
inform,indian
inform,i dont care
inform,i need an expensive restaurant in the east part of town
inform,i dont care
inform,moderately priced south of town
inform,dont care
inform,moderate
inform,east
inform,i dont care
inform,south
inform,im looking for an expensive restaurant in the south part of
inform,mexican
inform,a restaurant
inform,chinese food
inform,west
inform,expensive
inform,austrian food
inform,gastropub
inform,dont care
inform,center area
inform,asian oriental
inform,looking for a cheap restaurant in the south part of town
inform,chinese food
inform,north
inform,im looking for a restaurant in the center of town that serves thai food
inform,moderately priced
inform,dont care
inform,in the west part
inform,vietnamese
inform,the south part
inform,i need to find an expensive restaurant in the south part of town
inform,dont care
inform,can i get swedish food
inform,chinese food
inform,moderate
inform,moderately priced restaurant
inform,expnsive
inform,polish food
inform,vietnamese food
inform,barbecue food
inform,im looking for eritrean food
inform,i want to find a cheap restaurant and it should be in the north part of
inform,it doesnt matter
inform,i want a polynesian restaurant in the north part of town
inform,korean food
inform,vietnamese food
inform,id like an expensive restaurant in the east part of town
inform,cheap price range
inform,im looking for a restaurant in the west part of town
inform,find me an expensive restaurant
inform,crossover
inform,expensive european food
inform,african
inform,i dont care
inform,i need an expensive restaurant
inform,im looking for a cheap restaurant that serves malaysian food
inform,kosher
inform,food
inform,italian
inform,spanish food any area
inform,canapes
inform,russian food
inform,i need a cheap restaurant
inform,portuguese
inform,so i dont care whats the address
inform,korean
inform,looking for something with gastropub on the east side of town
inform,expensive african food
inform,i need a restaurant that serves canape
inform,west part of town
inform,korean food type
inform,it doesnt matter
inform,im looking for an expensive restaurant in the south part of town
inform,im looking for a moderately priced restaurant in the east part of town
inform,for a restaurant
inform,moderately priced
inform,any food
inform,romanian food
inform,any
inform,i need a restaurant in the east part of town that serves creative
inform,moderately priced food
inform,canapes
inform,it doesnt matter
inform,east part of town
inform,i dont care
inform,south
inform,moderately priced
inform,any
inform,id like a greek restaurant in the east part of town
inform,i dont care
inform,east part
inform,how about restaurants in the north part of town
inform,doesnt matter
inform,north
inform,turkish
inform,center
inform,the restaurant
inform,world food any price range
inform,expensive
inform,food
inform,unusual food
inform,spanish
inform,south
inform,moderately priced
inform,if there is no such venue how about french type of food
inform,moderate price
inform,south
inform,im looking for traditional food
inform,i want a restaurant in the south part of town
inform,any
inform,cheap
inform,pub or british type of food
inform,portuguese food
inform,are there any british rest british food
inform,moroccan food
inform,danish
inform,looking for a restaurant noise in the east part of town
inform,moderate
inform,turkish food
inform,im looking for a restaurant
inform,the south part
inform,south part of town
inform,looking for a restaurant in the south part of town
inform,indian food
inform,russian food
inform,i dont care
inform,i dont care
inform,the north part of town
inform,moderate
inform,moderately priced
inform,i dont care
inform,airatarin
inform,any
inform,world
inform,european food
inform,the north part of town
inform,south
inform,any
inform,international type food
inform,ah scottish food
inform,restaurant
inform,irish food in the south part of town
inform,any type
inform,katalian food
inform,im looking for a moderately priced restaurant in the east part of town
inform,expensive in the south
inform,it doesnt matter
inform,what about a chinese restaurant in the north of town
inform,chinese
inform,looking for a moderately priced restaurant in the north of town
inform,um i dont care about the price
inform,mediterranean food
inform,uh that doesnt matter
inform,looking for a cheap restaurant in the east part of town
inform,uh the west part of town
inform,a cuban restaurant cuban restaurant
inform,im looking for italian food
inform,expensive
inform,european food
inform,italian food
inform,can i get a restaurant
inform,i dont care
inform,catalan
inform,cheap restaurant
inform,im looking for a cheap restaurant
inform,cheap restaurant serving scandinavian food
inform,romanian food
inform,moderate
inform,asian oriental
inform,i dont care
inform,dont care
inform,i dont care
inform,in the south part of town
inform,thai food
inform,spanish
inform,doesnt matter
inform,im looking for mediterranean food
inform,cheap
inform,can i have french food in the center
inform,im looking for a moderately priced restaurant in the east part of town
inform,i want a moderately priced restaurant in the north part of town
inform,looking for a restaurant that serves spanish food
inform,an expensive restaurant with seafood
inform,im looking for a cheap restaurant that serves international
inform,spanish food
inform,i dont care
inform,north american
inform,city centre
inform,west part of town
inform,i want to find a cheap restaurant in the south part of town
inform,i am looking for an expensive restaurant on the east part of town
inform,portuguese
inform,italian
inform,south of south of town
inform,im looking for a moderately priced restaurant in the east part of
inform,im looking for a restaurant in the east part of town that serves chinese food
inform,seafood
inform,im looking for food in the south part of town
inform,chinese food thats moderately priced
inform,im looking for a moderate priced restaurant in the south part of town
inform,i do not care
inform,vietnamese
inform,im looking for a expensive restaurant in the east part of town
inform,i need a restaurant in the center of town
inform,indian food
inform,cheap
inform,looking for an expensive restaurant in the south part of town
inform,i want to find a moderately priced restaurant that serves fusion food
inform,british food
inform,thai food
inform,mediterranean
inform,gastropub of food
inform,french
inform,looking for a cheap restaurant in the north part of town
inform,any
inform,im looking for a cheap restaurant that serves italian food
inform,greek
inform,asian oriental
inform,russian
inform,moderately priced
inform,malaysian food
inform,okay im looking for an expensive restaurant
inform,and the food type
inform,halo food
inform,moderately priced restaurant serving indian food
inform,im looking for a restaurant in the east part of town
inform,european
inform,persian food
inform,i dont care
inform,any type
inform,i need an expensive restaurant serving british food
inform,south
inform,spanish
inform,turkish food
inform,anything
inform,can i have moderately priced restaurant
inform,center area
inform,i want a restaurant in the north part of town that serves kosher
inform,indian food
inform,dont care
inform,uh doesnt matter
inform,any part
inform,moderate restaurant kosher food
inform,any
inform,price over food west part of town
inform,british
inform,cheap
inform,portuguese food
inform,center
inform,south part of town
inform,restaurant
inform,any
inform,cough im looking for expensive danish food
inform,spanish
inform,spanish food
inform,indian
inform,any type
inform,im looking for a cheap restaurant in the south part of town
inform,i would like to find a moderately priced
